dataset_family_x,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,defects,dataset_family_y,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,repo_metrics_available
aeeem,org::apache::lucene::document::DateTools,18,1,13,5,15,0,8,0,126.0,6.0,9,8,1,0.0,5,56.0,27.0,0,0,0,0,0,0,aeeem,org::apache::lucene::document::DateTools,59.0,7,4,1,213.429,106.0,47.0,0,76.0,15.1429,33.0,6.71429,43.0,8.42857,87.9016,2,2,0,0,0,4.70954,0.462237,0.0124595,0.127247,0.021855,True
aeeem,org::apache::lucene::analysis::ar::ArabicAnalyzer,4,2,0,4,1,0,3,0,11.0,2.0,15,1,0,0.0,2,7.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::ar::ArabicAnalyzer,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::benchmark::quality::trec::TrecTopicsReader,6,1,2,4,3,0,1,0,60.0,3.0,9,1,1,0.0,2,22.0,10.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::quality::trec::TrecTopicsReader,0.0,1,1,0,62.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055,True
aeeem,org::apache::lucene::analysis::SinkTokenizer,10,3,10,0,15,4,2,1,28.0,6.0,16,0,0,0.0,6,14.0,9.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::SinkTokenizer,48.0,7,2,0,44.8571,60.0,12.0,0,17.0,8.57143,4.0,1.71429,17.0,6.85714,19.8095,2,2,0,0,0,5.30545,0.0280864,0.0952679,0.325349,0.237195,True
aeeem,org::apache::lucene::search::FieldDocSortedHitQueue,11,2,1,10,10,0,2,1,123.0,5.0,19,0,1,2.0,0,25.0,41.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::FieldDocSortedHitQueue,51.0,14,6,2,242.143,182.0,131.0,0,47.0,13.0,90.0,9.35714,38.0,3.64286,81.5392,5,5,0,0,0,8.32875,0.319027,0.0704974,0.33686,0.139153,True
aeeem,org::apache::lucene::search::TermScorer,8,3,2,6,21,0,11,0,81.0,7.0,17,11,0,0.0,6,29.0,19.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::TermScorer,70.0,17,7,1,368.143,212.0,142.0,0,51.0,12.4706,51.0,8.35294,44.0,4.11765,124.301,0,0,0,0,0,2.64198,0.0281195,0.00502175,0.0666518,0.00155324,True
aeeem,org::apache::lucene::swing::models::TableSearcherSimulator,15,1,0,15,1,0,0,0,51.0,2.0,9,0,0,0.0,2,27.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::swing::models::TableSearcherSimulator,-2.0,2,2,0,187.0,2.0,4.0,0,1.0,1.0,3.0,2.0,0.0,-1.0,91.8571,1,1,0,0,0,2.55041,0.0106646,0.0533105,0.174739,0.10691,True
aeeem,org::apache::lucene::search::BooleanFilter,10,2,2,8,45,0,4,0,129.0,10.0,21,1,3,3.0,6,76.0,42.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::BooleanFilter,79.0,7,3,1,132.286,266.0,187.0,0,167.0,38.0,180.0,26.7143,39.0,11.2857,95.7089,3,3,0,0,0,8.77244,0.172816,0.0807921,0.371672,0.177843,True
aeeem,org::apache::lucene::index::DocConsumerPerThread,1,1,1,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::DocConsumerPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934,True
aeeem,org::apache::lucene::analysis::compound::hyphenation::ByteVector,2,1,1,1,28,0,4,0,42.0,8.0,18,4,0,0.0,8,10.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::compound::hyphenation::ByteVector,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474,True
aeeem,org::apache::lucene::analysis::payloads::PayloadHelper,3,1,2,1,6,0,0,0,18.0,4.0,9,0,0,0.0,4,8.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::payloads::PayloadHelper,0.0,1,1,0,42.2857,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.29819,0.00145294,0.00603466,0.0422975,0.0166933,True
aeeem,org::apache::lucene::search::DisjunctionMaxQuery,6,2,2,4,45,0,2,0,81.0,10.0,39,2,0,0.0,9,53.0,26.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::DisjunctionMaxQuery,10.0,9,5,3,151.0,284.0,274.0,0,257.0,31.5556,257.0,30.4444,10.0,1.11111,121.497,6,6,0,0,0,9.2521,0.179805,0.0970429,0.410565,0.24155,True
aeeem,org::apache::lucene::analysis::th::ThaiAnalyzer,3,2,1,2,1,0,0,0,7.0,2.0,15,0,0,0.0,2,6.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::th::ThaiAnalyzer,-1.0,2,2,0,122.286,1.0,2.0,0,1.0,0.5,1.0,1.0,0.0,-0.5,0.0,2,2,0,0,0,2.26754,0.000873984,0.0535961,0.170881,0.107142,True
aeeem,org::apache::lucene::store::IndexOutput,33,1,31,2,105,5,3,0,61.0,15.0,9,3,0,0.0,15,30.0,19.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::IndexOutput,71.0,8,4,0,210.143,95.0,24.0,0,25.0,11.875,9.0,3.0,25.0,8.875,137.215,5,5,0,0,0,7.66773,0.0545415,0.0281528,0.229457,0.0641037,True
aeeem,org::apache::lucene::queryParser::surround::query::FieldsQuery,5,2,0,5,28,0,4,1,48.0,8.0,30,4,0,0.0,7,40.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::query::FieldsQuery,1.0,3,3,0,170.143,10.0,9.0,0,6.0,3.33333,5.0,3.0,1.0,0.333333,91.8857,1,1,0,0,0,3.9126,0.0111519,0.0563791,0.210955,0.108084,True
aeeem,org::apache::lucene::queryParser::surround::query::AndQuery,3,3,1,2,1,0,0,1,7.0,2.0,45,0,0,0.0,2,4.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::query::AndQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,True
aeeem,org::apache::lucene::analysis::ru::RussianLetterTokenizer,3,4,2,1,1,0,1,1,14.0,2.0,21,1,0,0.0,1,3.0,5.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::ru::RussianLetterTokenizer,0.0,1,1,0,216.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::index::MultiLevelSkipListWriter,5,1,2,3,15,1,3,0,66.0,6.0,9,3,0,0.0,0,19.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::MultiLevelSkipListWriter,0.0,2,1,0,70.8571,152.0,152.0,0,151.0,76.0,151.0,76.0,0.0,0.0,50.3806,1,1,0,0,0,2.54818,0.0628148,0.0156063,0.0895288,0.052754,True
aeeem,org::apache::lucene::search::function::IntFieldSource,5,3,1,4,10,0,1,0,43.0,5.0,31,1,0,0.0,5,13.0,8.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::function::IntFieldSource,0.0,3,2,0,70.1429,3.0,3.0,0,1.0,1.0,1.0,1.0,0.0,0.0,12.1429,3,3,0,0,0,3.87796,0.00552515,0.0135441,0.115313,0.0256072,True
aeeem,org::apache::lucene::index::SerialMergeScheduler,7,2,6,1,3,1,0,0,10.0,3.0,11,0,0,0.0,3,5.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::SerialMergeScheduler,-1.0,3,1,0,55.1429,2.0,3.0,0,1.0,0.666667,1.0,1.0,0.0,-0.333333,3.64286,5,5,0,0,0,2.69376,0.00247675,0.0103373,0.0825889,0.0220653,True
aeeem,org::apache::lucene::analysis::standard::StandardFilter,12,3,10,2,1,0,2,1,32.0,2.0,16,2,0,0.0,2,8.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::standard::StandardFilter,-36.0,7,4,0,368.143,56.0,92.0,0,19.0,8.0,51.0,13.1429,1.0,-5.14286,262.199,3,3,0,0,0,4.2341,0.0461104,0.0385326,0.170244,0.106043,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTask,2,3,1,2,15,1,0,2,18.0,6.0,55,0,0,0.0,6,8.0,6.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTask,3.0,4,3,0,90.5714,60.0,57.0,0,55.0,15.0,55.0,14.25,3.0,0.75,10.9262,1,1,0,0,0,3.28866,0.0174289,0.00774168,0.0876976,0.00527147,True
aeeem,org::apache::lucene::util::SmallFloat,3,1,2,1,15,0,0,0,62.0,6.0,9,0,0,0.0,6,12.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::util::SmallFloat,-1.0,4,3,0,150.571,127.0,128.0,0,125.0,31.75,125.0,32.0,0.0,-0.25,128.382,1,1,0,0,0,4.48422,0.0577354,0.0666167,0.245484,0.156069,True
aeeem,org::apache::lucene::store::je::JEIndexOutput,4,2,1,3,28,0,8,0,83.0,8.0,24,0,0,0.0,7,34.0,16.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::je::JEIndexOutput,-1.0,4,4,0,143.857,9.0,10.0,0,6.0,2.25,5.0,2.5,1.0,-0.25,51.8413,2,2,0,0,0,5.27155,0.0137155,0.0599683,0.248653,0.110674,True
aeeem,org::apache::lucene::analysis::LowerCaseFilter,14,3,11,3,1,0,0,1,17.0,2.0,16,0,0,0.0,2,6.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::LowerCaseFilter,-28.0,7,5,0,368.143,45.0,73.0,0,13.0,6.42857,51.0,10.4286,5.0,-4.0,210.289,2,2,0,0,0,4.2341,0.0208684,0.0385326,0.170244,0.106043,True
aeeem,org::apache::lucene::queryParser::surround::query::ExceptionQueryTst,6,1,2,4,3,0,2,0,34.0,3.0,9,2,0,0.0,3,14.0,7.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::query::ExceptionQueryTst,18.0,2,2,0,151.143,21.0,3.0,0,18.0,10.5,3.0,1.5,18.0,9.0,69.9184,2,2,0,0,0,2.74289,0.0376558,0.00562364,0.0699285,0.004366,True
aeeem,org::apache::lucene::demo::html::Token,2,1,2,0,3,0,8,0,9.0,3.0,9,0,0,8.0,3,4.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::demo::html::Token,0.0,1,1,0,264.857,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::store::db::DbIndexInput,6,2,1,5,28,0,5,0,92.0,8.0,33,0,0,0.0,7,34.0,16.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::db::DbIndexInput,0.0,2,1,0,179.286,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.2143,0,0,0,0,0,2.56045,0.00833997,0.00309243,0.0579449,8.74499e-05,True
aeeem,org::apache::lucene::benchmark::byTask::feeds::DocData,5,1,5,0,55,0,5,0,37.0,11.0,9,5,0,0.0,11,11.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::feeds::DocData,0.0,1,1,0,80.2857,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.48053,0.000280668,0.00365544,0.0399966,0.00285194,True
aeeem,org::apache::lucene::search::spans::SpanNearQuery,24,3,17,9,78,0,4,0,113.0,13.0,44,4,0,0.0,13,65.0,33.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::spans::SpanNearQuery,84.0,11,7,1,244.714,107.0,23.0,0,23.0,9.72727,5.0,2.09091,23.0,7.63636,88.3137,3,3,0,0,0,9.72561,0.327863,0.0439444,0.291386,0.101251,True
aeeem,org::apache::lucene::queryParser::surround::parser::Token,2,1,2,0,3,0,8,0,9.0,3.0,9,0,0,8.0,3,4.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::parser::Token,0.0,1,1,0,170.143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.03163,0.0042698,0.00120501,0.023183,2.18418e-05,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::PerfTask,43,1,37,6,210,20,7,0,93.0,21.0,18,5,0,0.0,15,54.0,31.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::PerfTask,33.0,6,4,1,90.5714,284.0,251.0,0,230.0,47.3333,230.0,41.8333,20.0,5.5,14.1177,3,3,0,0,0,5.70339,0.0798064,0.0178256,0.163469,0.0303132,True
aeeem,org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker,17,1,6,11,136,5,20,0,177.0,17.0,19,9,3,0.0,9,115.0,55.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker,54.0,10,4,2,86.2857,422.0,368.0,0,309.0,42.2,309.0,36.8,19.0,5.4,8.87339,6,6,0,0,0,6.29405,0.124537,0.0672753,0.289447,0.131668,True
aeeem,org::apache::lucene::search::regex::JavaUtilRegexCapabilities,3,1,0,3,10,0,1,0,22.0,5.0,12,1,0,0.0,5,12.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::regex::JavaUtilRegexCapabilities,39.0,4,2,0,145.0,45.0,6.0,1,23.0,11.25,5.0,1.5,23.0,9.75,10.4,0,0,0,0,0,4.11562,0.0645639,0.00674772,0.0999354,0.00140016,True
aeeem,org::apache::lucene::search::SimilarityDelegator,3,2,2,1,36,0,1,0,27.0,9.0,31,1,0,0.0,9,17.0,9.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::SimilarityDelegator,4.0,5,5,1,187.286,12.0,8.0,0,6.0,2.4,5.0,1.6,3.0,0.8,82.5595,1,1,0,0,0,4.30098,0.0172787,0.0113271,0.11495,0.0228795,True
aeeem,org::apache::lucene::search::FuzzyQuery,16,3,3,13,36,0,4,2,88.0,9.0,49,2,0,0.0,8,44.0,21.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::FuzzyQuery,130.0,17,8,1,368.143,237.0,107.0,0,75.0,13.9412,51.0,6.29412,68.0,7.64706,170.596,2,2,0,0,0,7.22218,0.0810278,0.0147719,0.182153,0.0183529,True
aeeem,org::apache::lucene::xmlparser::builders::BoostingQueryBuilder,5,1,1,4,1,0,2,0,20.0,2.0,10,1,0,1.0,2,8.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::xmlparser::builders::BoostingQueryBuilder,-1.0,3,1,0,136.571,28.0,29.0,0,16.0,9.33333,27.0,9.66667,15.0,-0.333333,27.5714,0,0,0,0,0,2.99495,0.0514942,0.00530023,0.0740352,0.00168471,True
aeeem,org::apache::lucene::search::SpanFilter,1,2,1,0,0,2,0,0,0.0,1.0,21,0,0,0.0,1,1.0,0.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::SpanFilter,0.0,2,2,0,64.0,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,14.2143,2,2,0,0,0,2.35,0.0016348,0.00996333,0.0740046,0.0254293,True
aeeem,org::apache::lucene::store::instantiated::InstantiatedTermPositionVector,3,2,1,2,3,0,1,0,9.0,3.0,50,1,0,0.0,3,9.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::instantiated::InstantiatedTermPositionVector,0.0,1,1,0,29.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.60098,0.00038181,0.00388466,0.0219358,0.0141336,True
aeeem,org::apache::lucene::store::MockRAMOutputStream,3,3,1,3,10,0,3,1,61.0,5.0,35,2,0,1.0,5,19.0,15.0,0,0,0,0,0,0,aeeem,org::apache::lucene::store::MockRAMOutputStream,18.0,7,2,2,94.2857,28.0,10.0,0,10.0,4.0,3.0,1.42857,7.0,2.57143,34.0,9,9,0,0,0,6.71691,0.0166888,0.0240711,0.199952,0.0523294,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::ResetSystemSoftTask,2,3,0,2,1,1,0,2,7.0,2.0,42,0,0,0.0,2,4.0,2.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::ResetSystemSoftTask,-8.0,4,3,0,90.5714,52.0,60.0,0,49.0,13.0,49.0,15.0,0.0,-2.0,11.5,2,2,0,0,0,4.08464,0.0173194,0.0105405,0.111471,0.0103927,True
aeeem,org::apache::lucene::index::IndexCommit,19,1,15,4,66,3,0,0,31.0,12.0,12,0,0,0.0,12,28.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::IndexCommit,31.0,7,1,1,30.8571,35.0,4.0,0,13.0,5.0,2.0,0.571429,13.0,4.42857,17.4653,6,6,0,0,0,4.73438,0.0172413,0.070693,0.251368,0.231857,True
aeeem,org::apache::lucene::analysis::compound::hyphenation::Hyphenation,2,1,2,0,3,0,2,0,9.0,3.0,9,2,0,0.0,2,3.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::compound::hyphenation::Hyphenation,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474,True
aeeem,org::apache::lucene::search::similar::SimilarityQueries,5,1,0,5,1,0,0,0,28.0,2.0,9,0,1,0.0,1,14.0,6.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::similar::SimilarityQueries,0.0,1,1,0,194.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.43177,0.0129918,0.00146826,0.0312605,9.22005e-06,True
aeeem,org::apache::lucene::analysis::SimpleAnalyzer,47,2,44,3,3,0,0,0,12.0,3.0,15,0,0,0.0,3,8.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::SimpleAnalyzer,-26.0,5,4,0,368.143,32.0,58.0,0,13.0,6.4,51.0,11.6,11.0,-5.2,211.545,1,1,0,0,0,2.82217,0.0115276,0.00699591,0.0760623,0.0067478,True
aeeem,org::apache::lucene::benchmark::byTask::feeds::DirDocMaker,9,2,0,9,10,0,4,11,66.0,5.0,33,0,0,0.0,3,41.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::feeds::DirDocMaker,13.0,4,3,0,66.4286,24.0,11.0,0,15.0,6.0,5.0,2.75,10.0,3.25,11.1429,3,3,0,0,0,4.23089,0.0157352,0.017526,0.132413,0.0431241,True
aeeem,org::apache::lucene::search::regex::SpanRegexQuery,15,3,2,13,66,0,2,0,73.0,12.0,46,2,0,0.0,12,41.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::regex::SpanRegexQuery,0.0,4,2,1,151.571,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.39286,1,1,0,0,0,3.1498,0.0172968,0.0041937,0.0729263,0.000191932,True
aeeem,org::apache::lucene::benchmark::byTask::feeds::SimpleQueryMaker,3,2,0,3,0,1,0,3,24.0,1.0,23,0,0,0.0,0,14.0,1.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::feeds::SimpleQueryMaker,-45.0,5,4,0,90.5714,73.0,118.0,0,63.0,14.6,63.0,23.6,0.0,-9.0,11.6536,2,2,0,0,0,4.46352,0.0269716,0.0113596,0.12145,0.010322,True
aeeem,org::apache::lucene::index::TermVectorsTermsWriterPerField,10,2,2,10,36,0,10,0,186.0,9.0,15,0,0,10.0,2,43.0,31.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::TermVectorsTermsWriterPerField,4.0,2,1,0,11.7143,5.0,1.0,1,4.0,2.5,1.0,0.5,4.0,2.0,2.05714,2,2,0,0,0,1.54522,0.00137637,0.0273145,0.0891453,0.0962259,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::CommitIndexTask,2,2,0,2,1,0,0,2,11.0,2.0,39,0,0,0.0,2,5.0,3.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::CommitIndexTask,0.0,1,1,0,4.14286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23854,0.000990187,0.0519223,0.145898,0.106899,True
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask,8,4,0,8,28,1,4,3,55.0,8.0,64,0,0,0.0,7,41.0,18.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask,0.0,1,1,1,36.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23499,0.000798332,0.00633986,0.0415823,0.0194572,True
aeeem,org::apache::lucene::search::highlight::QueryScorer,3,1,1,2,15,0,5,0,45.0,6.0,12,1,0,4.0,6,18.0,11.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::highlight::QueryScorer,0.0,1,1,0,234.714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::queryParser::FastCharStream,3,1,1,2,91,0,6,0,75.0,14.0,21,0,1,6.0,13,24.0,19.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::FastCharStream,-37.0,4,4,1,361.857,22.0,59.0,0,13.0,5.5,51.0,14.75,1.0,-9.25,150.474,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335,True
aeeem,org::apache::lucene::benchmark::standard::StandardOptions,1,1,1,0,28,0,4,0,24.0,8.0,9,4,0,0.0,8,8.0,8.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::standard::StandardOptions,-8.0,5,3,0,99.0,3.0,11.0,0,1.0,0.6,6.0,2.2,0.0,-1.6,19.619,0,0,0,0,0,5.25817,0.0125676,0.0131499,0.142268,0.0119555,True
aeeem,org::apache::lucene::search::function::FieldCacheSource,5,2,4,1,28,4,1,0,23.0,8.0,23,1,0,0.0,8,13.0,7.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::function::FieldCacheSource,-4.0,3,2,1,70.1429,3.0,7.0,0,1.0,1.0,4.0,2.33333,0.0,-1.33333,28.9048,3,3,0,0,0,3.78532,0.0134348,0.0604282,0.220687,0.121571,True
aeeem,org::apache::lucene::search::CachingWrapperFilter,6,2,4,2,15,2,2,0,54.0,6.0,21,0,0,0.0,6,16.0,11.0,1,0,0,0,0,1,aeeem,org::apache::lucene::search::CachingWrapperFilter,0.0,11,6,0,264.143,69.0,69.0,0,25.0,6.27273,51.0,6.27273,25.0,0.0,136.253,4,4,0,0,0,6.91215,0.0463653,0.0162734,0.180807,0.0243563,True
aeeem,org::apache::lucene::search::RangeQuery,12,3,5,7,105,1,6,2,85.0,15.0,49,6,1,0.0,13,49.0,54.0,1,0,0,0,0,1,aeeem,org::apache::lucene::search::RangeQuery,31.0,25,10,4,367.143,319.0,288.0,0,104.0,12.76,92.0,11.52,75.0,1.24,202.125,3,3,0,0,0,13.4571,0.185802,0.0993444,0.494687,0.210123,True
aeeem,org::apache::lucene::analysis::sinks::TokenRangeSinkTokenizer,1,4,0,1,3,0,3,3,14.0,3.0,22,3,0,0.0,3,4.0,5.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::sinks::TokenRangeSinkTokenizer,0.0,1,1,0,43.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.3481,0.00130077,0.00599567,0.0433004,0.0157297,True
aeeem,org::apache::lucene::index::CompoundFileWriter,11,1,4,7,15,0,6,0,147.0,6.0,9,6,1,0.0,4,52.0,22.0,0,0,0,0,0,0,aeeem,org::apache::lucene::index::CompoundFileWriter,46.0,15,7,3,262.857,192.0,146.0,0,117.0,12.8,60.0,9.73333,57.0,3.06667,46.6734,5,5,0,0,0,9.12701,0.0427676,0.0607724,0.32498,0.144619,True
aeeem,org::apache::lucene::benchmark::standard::StandardBenchmarker,26,2,0,26,45,0,3,0,319.0,10.0,12,1,0,0.0,4,165.0,58.0,0,0,0,0,0,0,aeeem,org::apache::lucene::benchmark::standard::StandardBenchmarker,-7.0,8,4,0,99.0,17.0,24.0,0,6.0,2.125,15.0,3.0,2.0,-0.875,40.521,4,4,0,0,0,6.47189,0.0207855,0.0671365,0.292414,0.131498,True
aeeem,org::apache::lucene::queryParser::surround::query::SrndBooleanQuery,4,1,3,1,1,0,0,0,13.0,2.0,9,0,0,0.0,2,12.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::queryParser::surround::query::SrndBooleanQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519,True
aeeem,org::apache::lucene::analysis::snowball::SnowballFilter,8,3,2,6,1,0,1,1,23.0,2.0,16,1,0,0.0,2,13.0,4.0,0,0,0,0,0,0,aeeem,org::apache::lucene::analysis::snowball::SnowballFilter,0.0,7,2,1,302.714,7.0,7.0,0,1.0,1.0,1.0,1.0,0.0,0.0,31.3061,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::apache::lucene::index::FieldInfo,1,1,1,0,3,0,9,0,38.0,3.0,9,0,0,9.0,1,4.0,10.0,1,0,0,0,0,1,aeeem,org::apache::lucene::index::FieldInfo,35.0,10,6,0,368.143,100.0,65.0,1,43.0,10.0,51.0,6.5,43.0,3.5,283.449,5,5,0,0,0,7.31651,0.0320039,0.039384,0.237557,0.10427,True
aeeem,org::apache::lucene::search::Hits,39,1,31,9,55,0,14,0,141.0,11.0,9,13,5,1.0,5,42.0,32.0,0,0,0,0,0,0,aeeem,org::apache::lucene::search::Hits,88.0,22,10,4,368.143,403.0,315.0,0,136.0,18.3182,125.0,14.3182,56.0,4.0,160.563,4,4,0,0,0,9.64939,0.10328,0.030807,0.271163,0.07131,True
