dataset_family_x,classname,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,defects,dataset_family_y,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy,repo_metrics_available
aeeem,org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet2,3,1,0,3,0,0,0,0,60.0,1.0,9,0,0,0.0,1,14.0,3.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::zest::tests::swt::NestedGraphSnippet2,0.0,1,1,0,80.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::context::ui::commands::AbstractTaskAttachmentCommandHandler,0,1,0,0,1,1,0,0,4.0,2.0,0,0,0,0.0,1,2.0,2.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::context::ui::commands::AbstractTaskAttachmentCommandHandler,3.0,2,2,0,41.8571,4.0,1.0,0,4.0,2.0,1.0,0.5,3.0,1.5,15.2857,2,1,0,0,2,1.84703,0.000948744,0.136921,9.09329,0.175609,True
aeeem,org::eclipse::mylyn::jira::tests::util::MockJiraClient,10,2,3,7,990,0,1,6,164.0,45.0,59,1,0,0.0,45,67.0,45.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::jira::tests::util::MockJiraClient,10.0,5,2,1,38.1429,17.0,7.0,0,8.0,3.4,2.0,1.4,6.0,2.0,17.1681,5,3,0,0,4,3.0367,0.0030015,0.156853,9.15989,0.247145,True
aeeem,org::eclipse::mylyn::internal::jira::core::model::WebServerInfo,3,1,3,0,21,0,3,0,20.0,7.0,9,3,0,0.0,7,7.0,7.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::model::WebServerInfo,13.0,5,2,0,78.2857,23.0,10.0,0,10.0,4.6,8.0,2.0,10.0,2.6,20.3043,4,1,1,0,4,3.83243,0.00278678,0.147775,9.16133,0.210792,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizard,7,1,1,6,10,0,2,0,45.0,5.0,0,2,1,0.0,4,25.0,7.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::wizards::TaskDataExportWizard,-263.0,33,3,0,139.571,191.0,454.0,2,73.0,5.78788,181.0,13.7576,5.0,-7.9697,100.941,27,11,0,0,18,16.5311,0.0388422,0.220206,9.59619,0.446058,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttributePart,13,2,0,13,15,0,8,1,201.0,6.0,19,8,3,0.0,2,53.0,24.0,1,1,0,0,0,1,aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::TaskEditorAttributePart,27.0,33,3,0,61.2857,362.0,335.0,0,132.0,10.9697,162.0,10.1515,26.0,0.818182,11.1038,21,10,1,0,14,9.66489,0.147691,0.206382,9.41501,0.443576,True
aeeem,org::eclipse::mylyn::internal::trac::core::model::TracTicket,13,1,12,1,325,0,11,0,114.0,26.0,9,10,0,0.0,25,51.0,39.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::trac::core::model::TracTicket,0.0,16,2,0,133.0,31.0,31.0,0,6.0,1.9375,6.0,1.9375,3.0,0.0,68.5899,11,4,0,0,8,12.3306,0.00644516,0.186144,9.42886,0.313057,True
aeeem,org::eclipse::mylyn::internal::sandbox::dev::properties::TaskRepositoryPropertiesSource,3,1,1,2,21,0,1,0,30.0,7.0,9,1,0,0.0,7,18.0,8.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::sandbox::dev::properties::TaskRepositoryPropertiesSource,-5.0,5,2,0,70.7143,16.0,21.0,0,9.0,3.2,18.0,4.2,4.0,-1.0,20.4375,4,0,0,0,2,4.52937,0.00981927,0.151442,9.18508,0.222139,True
aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupTokenScanner,15,1,1,14,66,0,6,0,252.0,12.0,9,6,7,0.0,5,158.0,61.0,1,0,0,0,0,1,aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::syntax::MarkupTokenScanner,70.0,10,2,0,32.7143,140.0,70.0,1,65.0,14.0,50.0,7.0,43.0,7.0,8.90816,8,5,1,0,0,3.33706,0.0216189,0.180438,9.21468,0.291852,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::actions::ClearOutgoingAction,13,1,4,10,10,0,3,0,49.0,5.0,0,2,0,0.0,5,26.0,13.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::actions::ClearOutgoingAction,18.0,30,3,0,96.8571,201.0,183.0,0,78.0,6.7,78.0,6.1,78.0,0.6,27.8173,23,8,0,0,15,13.4176,0.0386783,0.24738,9.5812,0.525764,True
aeeem,org::eclipse::mylyn::internal::jira::core::model::SecurityLevel,7,1,7,0,10,0,4,0,14.0,5.0,18,3,0,0.0,5,5.0,5.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::model::SecurityLevel,19.0,6,2,0,65.5714,21.0,2.0,0,7.0,3.5,1.0,0.333333,7.0,3.16667,37.4286,5,4,2,2,3,4.56874,0.00265105,0.168925,9.22022,0.298986,True
aeeem,org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateWriter,8,1,1,7,10,0,3,0,83.0,5.0,9,3,3,0.0,2,62.0,9.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::core::data::TaskDataStateWriter,96.0,8,2,0,47.1429,137.0,41.0,0,91.0,17.125,35.0,5.125,91.0,12.0,9.40563,4,2,0,0,3,4.88878,0.00717829,0.166327,9.22338,0.29442,True
aeeem,org::eclipse::mylyn::monitor::ui::AbstractCommandMonitor,2,1,1,1,21,1,0,0,33.0,7.0,9,0,0,0.0,6,14.0,7.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::monitor::ui::AbstractCommandMonitor,8.0,15,2,0,110.429,37.0,29.0,3,6.0,2.46667,4.0,1.93333,3.0,0.533333,43.6332,12,3,0,0,9,10.2323,0.00655555,0.181273,9.37499,0.317104,True
aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::help::HelpContent,15,1,3,12,10,1,4,0,85.0,5.0,9,4,1,0.0,4,47.0,13.0,1,0,0,0,0,1,aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::help::HelpContent,60.0,6,2,1,32.7143,87.0,27.0,0,56.0,14.5,11.0,4.5,49.0,10.0,10.6601,5,5,0,0,0,1.49003,0.0052847,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryConnectorPage,5,1,1,4,6,0,2,0,41.0,4.0,0,2,0,0.0,4,12.0,4.0,4,0,0,0,0,1,aeeem,org::eclipse::mylyn::internal::tasks::ui::wizards::SelectRepositoryConnectorPage,1.0,4,2,0,44.5714,10.0,9.0,0,4.0,2.5,8.0,2.25,3.0,0.25,25.2,4,1,0,0,2,1.84703,0.000948744,0.136921,9.09329,0.175609,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::views::AbstractTaskListContentProvider,0,1,0,0,0,1,1,0,3.0,1.0,9,0,0,0.0,1,1.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::views::AbstractTaskListContentProvider,4.0,4,2,0,83.5714,10.0,6.0,0,5.0,2.5,4.0,1.5,4.0,1.0,35.2429,3,1,0,0,2,2.75087,0.00260907,0.140083,9.12025,0.181341,True
aeeem,org::eclipse::mylyn::internal::provisional::commons::ui::CommonFonts,3,1,0,3,3,0,5,0,47.0,3.0,9,0,2,5.0,1,21.0,10.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::provisional::commons::ui::CommonFonts,40.0,7,2,0,45.8571,47.0,7.0,0,17.0,6.71429,3.0,1.0,17.0,5.71429,21.9787,7,1,1,1,3,2.03595,0.0118146,0.0675007,0.200359,0.155273,True
aeeem,org::eclipse::mylyn::internal::team::ui::properties::ProjectTeamPage,3,1,0,3,28,0,8,0,149.0,8.0,0,8,5,0.0,2,38.0,13.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::team::ui::properties::ProjectTeamPage,8.0,9,3,0,71.7143,53.0,45.0,0,32.0,5.88889,20.0,5.0,17.0,0.888889,55.9218,7,3,0,0,3,4.50603,0.00374649,0.150962,9.18344,0.219679,True
aeeem,org::eclipse::mylyn::internal::tasks::bugs::TaskErrorReporter,11,1,3,9,28,0,2,0,50.0,8.0,9,2,0,0.0,8,32.0,10.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::bugs::TaskErrorReporter,-139.0,17,2,0,47.5714,200.0,339.0,0,128.0,11.7647,124.0,19.9412,9.0,-8.17647,6.42714,12,4,0,0,5,5.63443,0.0279924,0.175647,9.25922,0.331448,True
aeeem,org::eclipse::mylyn::internal::monitor::usage::wizards::UsageFileSelectionWizardPage,8,1,1,7,15,0,4,0,111.0,6.0,0,3,2,0.0,3,47.0,13.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::monitor::usage::wizards::UsageFileSelectionWizardPage,-16.0,18,2,0,98.5714,226.0,242.0,1,181.0,12.5556,181.0,13.4444,181.0,-0.888889,7.3957,12,5,0,0,8,11.7194,0.0401743,0.196583,9.43991,0.373378,True
aeeem,org::eclipse::mylyn::internal::trac::core::client::InvalidTicketException,2,2,2,0,0,0,1,0,2.0,1.0,26,1,0,0.0,1,1.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::trac::core::client::InvalidTicketException,3.0,4,2,0,39.5714,6.0,3.0,0,4.0,1.5,1.0,0.75,3.0,0.75,15.9524,2,1,0,0,2,1.84703,0.00132824,0.136921,9.09329,0.175609,True
aeeem,org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeTasksJob,19,2,1,18,91,0,11,0,167.0,14.0,3,11,9,0.0,5,103.0,28.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::core::sync::SynchronizeTasksJob,114.0,45,3,0,49.1429,517.0,403.0,0,112.0,11.4889,101.0,8.95556,92.0,2.53333,7.18127,29,14,1,0,21,7.8108,0.0377681,0.224445,9.40735,0.468363,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::HighlightingHyperlinkTextPresentationManager,1,2,1,0,1,0,0,0,3.0,2.0,18,0,0,0.0,1,3.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::HighlightingHyperlinkTextPresentationManager,0.0,1,1,0,22.5714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::jira::core::model::filter::ResolutionFilter,5,1,5,0,6,0,2,0,14.0,4.0,18,2,0,0.0,3,5.0,4.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::model::filter::ResolutionFilter,0.0,6,1,0,110.714,13.0,13.0,0,5.0,2.16667,5.0,2.16667,4.0,0.0,49.7143,4,2,0,0,3,4.58293,0.00253858,0.145075,9.17116,0.186189,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::OfflineFileStorage,15,1,0,15,300,0,51,0,510.0,25.0,16,51,9,0.0,16,211.0,106.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::OfflineFileStorage,16.0,21,3,0,91.1429,99.0,83.0,1,32.0,4.71429,28.0,3.95238,6.0,0.761905,17.2872,18,6,0,0,12,11.6412,0.012746,0.215209,9.4779,0.467812,True
aeeem,org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::CommentValidationRule,6,2,1,5,1,0,1,0,16.0,2.0,11,1,0,0.0,2,11.0,5.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::wikitext::mediawiki::core::validation::CommentValidationRule,0.0,2,1,0,23.0,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,0.0,3.14286,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorActionBarContributor,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::MarkupEditorActionBarContributor,-1.0,2,1,0,32.7143,3.0,4.0,0,3.0,1.5,4.0,2.0,0.0,-0.5,1.71429,2,2,0,0,0,1.49003,0.00119332,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::internal::java::ui::TypeHistoryManager,5,2,2,3,36,0,0,0,55.0,9.0,17,0,2,0.0,7,30.0,15.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::java::ui::TypeHistoryManager,64.0,16,2,0,92.4286,133.0,69.0,1,84.0,8.3125,28.0,4.3125,69.0,4.0,13.6864,13,4,1,0,10,11.0715,0.0140295,0.190023,9.4138,0.351336,True
aeeem,org::eclipse::mylyn::tasks::ui::editors::AttributeEditorToolkit,23,1,15,8,105,0,5,0,110.0,15.0,9,4,6,1.0,4,64.0,31.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::tasks::ui::editors::AttributeEditorToolkit,-93.0,17,2,0,45.8571,178.0,271.0,0,46.0,10.4706,129.0,15.9412,19.0,-5.47059,10.8772,16,7,0,0,9,8.88046,0.0277778,0.248536,9.47878,0.553577,True
aeeem,org::eclipse::mylyn::wikitext::core::parser::TableCellAttributes,4,2,4,0,55,0,5,0,30.0,11.0,20,5,0,0.0,11,11.0,10.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::wikitext::core::parser::TableCellAttributes,17.0,5,2,1,32.7143,21.0,4.0,0,15.0,4.2,2.0,0.8,13.0,3.4,9.31973,4,3,0,0,0,1.49003,0.00289806,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::wikitext::core::validation::MarkupValidator,8,1,3,5,3,0,1,0,28.0,3.0,9,1,0,0.0,3,18.0,8.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::wikitext::core::validation::MarkupValidator,-38.0,10,2,2,32.7143,25.0,63.0,0,11.0,2.5,31.0,6.3,3.0,-3.8,8.17143,6,4,0,0,0,2.38141,0.00681103,0.132656,9.07779,0.205382,True
aeeem,org::eclipse::mylyn::internal::context::ui::UiUtil,4,1,4,0,1,0,0,0,19.0,2.0,9,0,0,0.0,2,7.0,4.0,2,2,0,0,0,1,aeeem,org::eclipse::mylyn::internal::context::ui::UiUtil,-70.0,21,2,0,139.714,96.0,166.0,1,22.0,4.57143,43.0,7.90476,19.0,-3.33333,61.2232,16,9,0,0,10,14.9292,0.0410982,0.19068,9.49785,0.315148,True
aeeem,org::eclipse::mylyn::java::tests::search::ActiveSearchNotifier,12,2,4,8,28,0,2,3,40.0,8.0,8,2,2,0.0,6,33.0,8.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::java::tests::search::ActiveSearchNotifier,2.0,28,2,2,172.0,107.0,105.0,3,26.0,3.82143,23.0,3.75,4.0,0.0714286,56.4045,15,9,1,1,8,20.7673,0.167137,0.205668,9.64803,0.346877,True
aeeem,org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaNoTypeProposalComputer,2,1,0,2,3,0,0,0,14.0,3.0,0,0,0,0.0,2,11.0,4.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::java::ui::editor::FocusedJavaNoTypeProposalComputer,6.0,5,1,0,92.5714,16.0,10.0,0,8.0,3.2,5.0,2.0,6.0,1.2,42.8393,4,2,0,0,2,4.70448,0.00222687,0.158927,9.20262,0.253072,True
aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::operations::MoveSectionsCommand,9,2,1,8,3,0,3,1,112.0,3.0,14,3,1,0.0,1,40.0,27.0,1,0,0,0,0,1,aeeem,org::eclipse::mylyn::internal::wikitext::ui::editor::operations::MoveSectionsCommand,0.0,1,1,0,7.71429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::monitor::usage::InteractionEventObfuscator,10,1,1,9,3,0,3,0,45.0,3.0,9,1,0,0.0,3,31.0,10.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::monitor::usage::InteractionEventObfuscator,3.0,11,2,0,90.7143,18.0,15.0,0,4.0,1.63636,4.0,1.36364,3.0,0.272727,40.619,8,1,0,0,7,9.66678,0.00344228,0.19406,9.38971,0.384923,True
aeeem,org::eclipse::mylyn::internal::sandbox::bridge::bugs::Util,14,1,1,14,10,0,1,0,125.0,5.0,9,1,0,0.0,5,49.0,10.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::sandbox::bridge::bugs::Util,18.0,18,3,0,140.857,73.0,55.0,0,20.0,4.05556,9.0,3.05556,17.0,1.0,80.2935,13,7,0,0,10,14.3434,0.0145993,0.199993,9.5017,0.373338,True
aeeem,org::eclipse::mylyn::internal::wikitext::textile::core::Textile,12,1,6,6,3,0,9,0,75.0,3.0,9,5,1,0.0,2,28.0,19.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::wikitext::textile::core::Textile,7.0,3,2,0,32.7143,54.0,47.0,0,37.0,18.0,30.0,15.6667,7.0,2.33333,5.22222,3,3,0,0,0,1.49003,0.0114218,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::zest::layouts::algorithms::GridLayoutAlgorithm,4,2,0,4,78,2,12,8,147.0,13.0,63,1,0,10.0,3,37.0,42.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::zest::layouts::algorithms::GridLayoutAlgorithm,19.0,6,3,1,184.857,26.0,7.0,1,8.0,4.33333,4.0,1.16667,7.0,3.16667,27.0879,1,1,0,0,0,6.25643,0.186232,0.0106634,0.152432,0.0054381,True
aeeem,org::eclipse::mylyn::internal::trac::core::TracTaskMapper,4,2,2,3,3,0,1,0,17.0,3.0,75,1,0,0.0,3,9.0,5.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::trac::core::TracTaskMapper,95.0,7,2,0,38.2857,191.0,96.0,0,91.0,27.2857,93.0,13.7143,50.0,13.5714,1.82872,4,3,0,0,1,3.83471,0.0673294,0.165333,9.1954,0.284069,True
aeeem,org::eclipse::mylyn::zest::core::widgets::Graph,43,1,23,24,1128,0,26,1,551.0,48.0,19,12,5,11.0,25,284.0,115.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::zest::core::widgets::Graph,352.0,35,1,2,103.714,935.0,583.0,1,336.0,26.7143,207.0,16.6571,313.0,10.0571,13.9261,29,26,0,0,0,8.7128,0.173404,0.0251175,0.24547,0.0309471,True
aeeem,org::eclipse::mylyn::internal::wikitext::confluence::core::block::HeadingBlock,11,3,1,10,6,0,4,4,40.0,4.0,43,3,0,0.0,4,24.0,11.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::wikitext::confluence::core::block::HeadingBlock,1.0,4,2,0,32.7143,8.0,7.0,0,5.0,2.0,4.0,1.75,1.0,0.25,5.85714,3,3,0,0,0,1.49003,0.00153427,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::internal::bugzilla::core::history::TaskHistory,4,1,2,2,55,0,6,0,69.0,11.0,18,6,1,0.0,10,27.0,15.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::bugzilla::core::history::TaskHistory,3.0,11,3,0,109.0,135.0,132.0,0,118.0,12.2727,118.0,12.0,118.0,0.272727,9.08466,7,3,0,0,3,7.66451,0.0278785,0.163151,9.27709,0.247201,True
aeeem,org::eclipse::mylyn::internal::java::tasks::JavaStackTraceFileHyperlink,6,1,3,3,55,0,3,0,161.0,11.0,10,3,2,0.0,6,43.0,26.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::java::tasks::JavaStackTraceFileHyperlink,12.0,3,1,0,47.5714,23.0,11.0,0,13.0,7.66667,9.0,3.66667,8.0,4.0,27.0621,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::pde::ui::junit::TaskContextPdeJUnitLaunchConfiguration,2,1,0,2,0,0,0,0,14.0,1.0,0,0,0,0.0,0,8.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::pde::ui::junit::TaskContextPdeJUnitLaunchConfiguration,15.0,15,2,1,91.5714,39.0,24.0,0,7.0,2.6,5.0,1.6,5.0,1.0,44.0696,10,2,0,0,4,6.00895,0.00414486,0.163962,9.24389,0.270884,True
aeeem,org::eclipse::mylyn::internal::context::ui::wizards::ContextAttachWizardPage,3,1,1,2,3,0,3,0,39.0,3.0,0,3,0,0.0,2,9.0,3.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::context::ui::wizards::ContextAttachWizardPage,-14.0,11,2,0,50.2857,26.0,40.0,0,7.0,2.36364,17.0,3.63636,3.0,-1.27273,23.4286,10,5,0,0,6,6.03182,0.00883316,0.181972,9.28068,0.351238,True
aeeem,org::eclipse::mylyn::internal::monitor::reports::ui::actions::FocusedUiUserAnalysisAction,4,1,0,4,3,0,0,0,38.0,3.0,9,0,0,0.0,3,10.0,4.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::monitor::reports::ui::actions::FocusedUiUserAnalysisAction,6.0,12,2,0,92.5714,24.0,18.0,1,4.0,2.0,4.0,1.5,3.0,0.5,32.8988,9,2,0,0,7,8.92203,0.00426496,0.17826,9.34026,0.315232,True
aeeem,org::eclipse::mylyn::tasks::core::data::TaskRelation,10,1,7,3,36,0,3,0,47.0,9.0,9,3,1,0.0,8,19.0,14.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::tasks::core::data::TaskRelation,56.0,6,2,0,44.7143,59.0,3.0,0,24.0,9.83333,1.0,0.5,24.0,9.33333,7.60291,4,2,0,0,3,4.72107,0.00857859,0.172173,9.23015,0.313853,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::views::UpdateRepositoryConfigurationAction,13,2,4,9,3,0,1,0,50.0,3.0,6,1,0,0.0,3,22.0,3.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::views::UpdateRepositoryConfigurationAction,14.0,7,2,0,47.1429,25.0,11.0,0,7.0,3.57143,5.0,1.57143,5.0,2.0,18.8,6,1,0,0,5,4.10346,0.00153489,0.157601,9.18766,0.259133,True
aeeem,org::eclipse::mylyn::internal::trac::core::client::TracWebClient,36,2,1,35,231,0,2,21,553.0,22.0,55,2,8,0.0,14,347.0,126.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::trac::core::client::TracWebClient,1.0,11,2,1,39.5714,99.0,98.0,0,68.0,9.0,68.0,8.90909,4.0,0.0909091,20.9192,8,5,1,1,3,3.83471,0.0111633,0.165333,9.1954,0.284069,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction,5,1,2,3,3,0,1,0,28.0,3.0,0,0,1,0.0,2,14.0,9.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::ui::actions::OpenWithBrowserAction,-2.0,28,3,0,139.571,60.0,62.0,0,7.0,2.14286,7.0,2.21429,3.0,-0.0714286,60.7881,21,7,0,0,11,16.988,0.0157264,0.201654,9.56177,0.353594,True
aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::DateAttributeEditor,8,2,2,6,28,0,2,0,105.0,8.0,32,2,1,0.0,6,42.0,12.0,2,1,0,0,0,1,aeeem,org::eclipse::mylyn::internal::tasks::ui::editors::DateAttributeEditor,63.0,28,3,1,62.8571,188.0,125.0,0,58.0,6.71429,47.0,4.46429,13.0,2.25,23.386,22,11,0,0,10,11.7859,0.0252901,0.258477,9.56773,0.588659,True
aeeem,org::eclipse::mylyn::internal::jira::core::model::Messages,0,1,0,0,0,0,2,0,2.0,1.0,0,1,1,1.0,0,1.0,1.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::model::Messages,0.0,1,1,0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,True
aeeem,org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingStrategy,1,1,1,0,3,2,0,0,0.0,3.0,9,0,0,0.0,3,3.0,0.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::wikitext::core::parser::builder::SplittingStrategy,0.0,3,2,0,32.7143,7.0,7.0,0,5.0,2.33333,6.0,2.33333,1.0,0.0,4.08163,2,2,0,0,0,1.49003,0.00187522,0.0435179,0.121386,0.116244,True
aeeem,org::eclipse::mylyn::zest::tests::swt::GraphSnippet4,3,1,0,3,1,0,0,0,53.0,2.0,9,0,0,0.0,2,14.0,4.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::zest::tests::swt::GraphSnippet4,0.0,2,1,0,80.8571,1.0,1.0,0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,2,2,0,0,0,0.903836,0.000272771,0.00316207,0.0269541,0.00573197,True
aeeem,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi,17,2,0,17,136,0,3,0,131.0,17.0,31,3,2,0.0,15,73.0,38.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::bugzilla::ui::tasklist::BugzillaConnectorUi,116.0,42,3,0,133.571,442.0,326.0,1,165.0,10.5238,65.0,7.7619,111.0,2.7619,73.1603,23,11,1,0,12,9.5246,0.0385125,0.194387,9.38645,0.385804,True
aeeem,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue,6,1,1,5,66,0,6,0,76.0,12.0,18,6,0,0.0,12,33.0,35.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::wsdl::beans::RemoteCustomFieldValue,-19.0,9,2,0,110.714,195.0,214.0,0,168.0,21.6667,187.0,23.7778,7.0,-2.11111,24.4513,7,4,1,1,5,5.94514,0.0148224,0.153982,9.22122,0.218565,True
aeeem,org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssClient,3,1,1,3,15,0,2,0,98.0,6.0,9,2,1,0.0,5,17.0,14.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::jira::core::service::web::rss::JiraRssClient,9.0,9,2,1,54.0,95.0,86.0,0,56.0,10.5556,50.0,9.55556,6.0,1.0,17.9504,8,4,2,0,4,3.82368,0.0163393,0.152913,9.17185,0.238772,True
aeeem,org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation,6,2,2,4,3,1,1,0,25.0,3.0,15,0,0,0.0,3,14.0,7.0,0,0,0,0,0,0,aeeem,org::eclipse::mylyn::internal::tasks::core::TaskRepositoryLocation,-24.0,17,3,2,72.5714,75.0,99.0,0,24.0,4.41176,54.0,5.82353,23.0,-1.41176,33.9124,16,7,1,0,7,10.259,0.0154551,0.202873,9.42115,0.417105,True
