dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::eclipse::pde::internal::ui::editor::contentassist::TypeCompletionProposal,79.0,13,4,2,117.429,128.0,49.0,0,46.0,9.84615,17.0,3.76923,45.0,6.07692,12.1808,7,5,0,0,0,6.75539,0.0259817,0.0200421,0.188915,0.0383631
aeeem,org::eclipse::pde::internal::ui::correction::RemoveImportPackageResolution,8.0,4,3,1,150.429,15.0,7.0,1,10.0,3.75,6.0,1.75,10.0,2.0,47.819,0,0,0,0,0,3.18664,0.00238997,0.0122967,0.0957854,0.0341758
aeeem,org::eclipse::pde::internal::ui::util::TemplateFileGenerator,-41.0,4,2,0,77.1429,93.0,134.0,0,81.0,23.25,127.0,33.5,6.0,-10.25,37.5668,3,1,0,0,0,3.18918,0.0109328,0.0137916,0.100676,0.0372775
aeeem,org::eclipse::pde::internal::ui::wizards::product::TextEditUtilities,11.0,11,4,0,187.429,52.0,41.0,1,14.0,4.72727,18.0,3.72727,10.0,1.0,79.2912,1,0,0,0,0,12.2071,0.0121906,0.0308467,0.32437,0.0532799
aeeem,org::eclipse::pde::internal::ui::commands::CommandCopyFilter,6.0,3,2,0,104.857,51.0,45.0,0,47.0,17.0,41.0,15.0,6.0,2.0,66.1317,0,0,0,0,0,3.17095,0.00374129,0.0131168,0.0982862,0.0354147
aeeem,org::eclipse::pde::internal::ui::correction::UnsupportedSingletonDirectiveResolution,-2.0,3,2,0,126.571,5.0,7.0,0,3.0,1.66667,5.0,2.33333,0.0,-0.666667,55.4571,1,1,0,0,0,2.91017,0.000726555,0.0118952,0.0892507,0.0341478
aeeem,org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterSimpleCSWizardPage,14.0,3,2,0,97.4286,17.0,3.0,0,14.0,5.66667,3.0,1.0,14.0,4.66667,12.3445,1,1,0,0,0,2.97312,0.00386373,0.0125834,0.09279,0.0349721
aeeem,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSTaskGroup,48.0,4,2,0,102.0,81.0,33.0,0,29.0,20.25,33.0,8.25,29.0,12.0,23.1517,2,1,0,0,0,4.38535,0.0199817,0.014945,0.127942,0.0331231
aeeem,org::eclipse::pde::internal::core::product::JREInfo,45.0,10,1,0,84.5714,272.0,227.0,1,97.0,27.2,153.0,22.7,75.0,4.5,28.0924,3,3,1,0,0,6.45747,0.048193,0.0282688,0.204077,0.0784022
aeeem,org::eclipse::pde::internal::ui::wizards::product::RemoveSplashHandlerBindingAction,25.0,3,2,0,76.0,93.0,68.0,0,47.0,31.0,64.0,22.6667,43.0,8.33333,24.6743,2,2,0,0,0,3.28852,0.0324094,0.0145152,0.104707,0.0393029
aeeem,org::eclipse::pde::internal::ui::editor::text::XMLWhitespaceDetector,-1.0,6,5,0,241.0,7.0,8.0,0,3.0,1.16667,3.0,1.33333,0.0,-0.166667,62.9592,1,1,0,0,0,5.98276,0.00211727,0.0158814,0.159804,0.0344317
aeeem,org::eclipse::pde::internal::ui::editor::SourceOutlinePage,101.0,23,7,0,227.429,232.0,131.0,0,64.0,10.087,30.0,5.69565,64.0,4.3913,99.9187,8,8,0,0,0,17.5143,0.0514387,0.0460496,0.472641,0.0761209
aeeem,org::eclipse::pde::internal::ui::editor::plugin::JavaAttributeWizard,13.0,15,6,0,227.429,166.0,153.0,0,53.0,11.0667,57.0,10.2,10.0,0.866667,101.021,4,4,0,0,0,14.7948,0.0562208,0.0322131,0.378897,0.0440326
aeeem,org::eclipse::pde::internal::core::ExtensionDeltaEvent,70.0,4,2,1,64.0,73.0,3.0,0,35.0,18.25,3.0,0.75,35.0,17.5,5.87084,3,3,0,0,0,4.56949,0.0158563,0.0189968,0.143157,0.0468358
aeeem,org::eclipse::pde::internal::core::text::bundle::FragmentHostHeader,82.0,5,2,0,151.0,86.0,4.0,0,41.0,17.2,4.0,0.8,41.0,16.4,5.54651,0,0,0,0,0,3.30831,0.00459807,0.0116346,0.0962807,0.0310383
aeeem,org::eclipse::pde::internal::ui::editor::PDEProjectionViewer,-8.0,2,2,0,92.2857,17.0,25.0,0,17.0,8.5,25.0,12.5,0.0,-4.0,58.1429,1,0,0,0,0,1.76682,0.00104755,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::core::build::BuildModelFactory,8.0,7,6,1,335.286,27.0,19.0,0,10.0,3.85714,8.0,2.71429,6.0,1.14286,169.429,0,0,0,0,0,6.42599,0.00318815,0.0158461,0.168539,0.0313813
aeeem,org::eclipse::pde::internal::core::PDEManager,188.0,13,4,1,154.143,254.0,66.0,0,102.0,19.5385,19.0,5.07692,102.0,14.4615,12.8639,6,6,0,0,0,11.1884,0.035529,0.0312634,0.30825,0.0527766
aeeem,org::eclipse::pde::internal::ui::editor::target::LocationDialog,12.0,14,4,1,137.143,103.0,91.0,0,36.0,7.35714,52.0,6.5,18.0,0.857143,63.9806,4,4,0,0,0,10.548,0.0410564,0.041387,0.315123,0.108195
aeeem,org::eclipse::pde::internal::ui::refactoring::PDERefactor,0.0,2,1,0,58.8571,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,0.0,24.7143,1,0,0,0,0,1.76682,9.97671e-05,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::views::dependencies::CalleesTreeContentProvider,0.0,6,2,0,108.143,35.0,35.0,1,17.0,5.83333,14.0,5.83333,5.0,0.0,42.6857,5,4,0,0,0,4.69981,0.014336,0.0172661,0.140719,0.0394385
aeeem,org::eclipse::pde::internal::ui::editor::build::BuildPage,134.0,25,8,1,335.286,320.0,186.0,0,157.0,12.8,46.0,7.44,147.0,5.36,146.28,3,2,0,0,0,15.1891,0.0318419,0.0315176,0.383475,0.0429943
aeeem,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsAction,11.0,8,3,0,135.0,48.0,37.0,0,12.0,6.0,18.0,4.625,10.0,1.375,49.6696,2,1,0,0,0,10.2622,0.00936641,0.0296069,0.285643,0.0507455
aeeem,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::details::SimpleCSDetails,22.0,17,2,0,104.286,126.0,104.0,0,25.0,7.41176,29.0,6.11765,20.0,1.29412,27.9819,13,6,0,0,0,14.5398,0.0419732,0.040422,0.402685,0.0570445
aeeem,org::eclipse::pde::internal::ui::editor::plugin::ManifestSourcePage,121.0,47,7,1,227.429,468.0,347.0,2,68.0,9.95745,73.0,7.38298,28.0,2.57447,118.513,16,9,2,0,0,30.6794,0.103266,0.0648958,0.783861,0.0724263
aeeem,org::eclipse::pde::internal::core::util::PropertiesUtil,83.0,15,5,0,258.857,187.0,104.0,0,72.0,12.4667,44.0,6.93333,60.0,5.53333,114.778,3,3,2,0,1,9.59117,0.0866114,0.0193115,0.238698,0.0313689
aeeem,org::eclipse::pde::internal::ui::editor::contentassist::display::HTML2TextReader,-11.0,3,2,1,110.857,56.0,67.0,0,55.0,18.6667,66.0,22.3333,0.0,-3.66667,75.3597,1,1,0,0,0,3.19189,0.0038832,0.0126634,0.097192,0.03454
aeeem,org::eclipse::pde::ui::launcher::TracingTab,215.0,15,4,0,156.571,572.0,357.0,0,388.0,38.1333,329.0,23.8,388.0,14.3333,6.12712,3,2,0,0,0,7.17094,0.0687163,0.0617708,0.284786,0.179433
aeeem,org::eclipse::pde::internal::ui::refactoring::RenamePluginProcessor,-117.0,8,2,0,79.8571,169.0,286.0,3,94.0,21.125,147.0,35.75,37.0,-14.625,15.2443,4,2,0,0,0,7.92388,0.11683,0.0339695,0.249616,0.0890377
aeeem,org::eclipse::pde::internal::ui::correction::AddDefaultExecutionEnvironmentResolution,-7.0,4,2,1,50.4286,12.0,19.0,0,8.0,3.0,15.0,4.75,0.0,-1.75,9.33333,2,0,0,0,0,4.22264,0.0117018,0.0205882,0.139582,0.0600774
aeeem,org::eclipse::pde::internal::core::ClasspathUtilCore,-590.0,103,8,2,295.429,1628.0,2218.0,0,163.0,15.8058,411.0,21.534,56.0,-5.72815,85.5675,20,19,5,3,4,21.7149,0.213269,0.0524691,0.564719,0.0970395
aeeem,org::eclipse::pde::internal::ui::editor::actions::CollapseAction,44.0,6,3,0,110.143,71.0,27.0,0,56.0,11.8333,10.0,4.5,50.0,7.33333,15.7706,7,6,0,0,0,7.75438,0.0273184,0.0238257,0.219911,0.0440835
aeeem,org::eclipse::pde::ui::templates::PluginReference,17.0,7,2,0,43.4286,39.0,22.0,0,19.0,5.57143,11.0,3.14286,8.0,2.42857,3.8315,2,0,0,0,0,3.94798,0.0214394,0.0230052,0.138502,0.0773877
aeeem,org::eclipse::pde::internal::ui::launcher::VMHelper,-47.0,15,3,0,153.429,193.0,240.0,1,40.0,12.8667,62.0,16.0,39.0,-3.13333,101.376,7,6,0,0,0,16.519,0.261632,0.0715399,0.512102,0.17467
aeeem,org::eclipse::pde::internal::ui::refactoring::BundleManifestChange,114.0,23,4,0,158.286,692.0,578.0,5,179.0,30.087,115.0,25.1304,115.0,4.95652,21.4661,7,4,0,0,0,15.8933,0.243135,0.0399908,0.421662,0.0707494
aeeem,org::eclipse::pde::internal::core::builders::SchemaTransformer,107.0,14,5,0,335.286,500.0,393.0,0,381.0,35.7143,280.0,28.0714,101.0,7.64286,214.931,8,8,1,0,0,10.4263,0.157767,0.0467653,0.327015,0.136011
aeeem,org::eclipse::pde::internal::core::natures::PDE,-6.0,3,3,0,133.571,7.0,13.0,0,6.0,2.33333,12.0,4.33333,0.0,-2.0,84.3878,1,1,0,0,0,3.19695,0.00105779,0.0118187,0.0949903,0.0312002
aeeem,org::eclipse::pde::internal::ui::views::plugins::ImportActionGroup,-32.0,5,3,0,108.143,46.0,78.0,1,20.0,9.2,31.0,15.6,0.0,-6.4,44.8416,3,3,0,0,0,6.20292,0.0194681,0.0212552,0.18202,0.0438273
aeeem,org::eclipse::pde::internal::ui::refactoring::PluginManifestChange,35.0,17,4,0,158.286,227.0,192.0,3,50.0,13.3529,68.0,11.2941,36.0,2.05882,46.5261,5,3,0,0,0,12.5129,0.0648581,0.0304389,0.33012,0.0484947
aeeem,org::eclipse::pde::internal::core::target::TargetPlugin,23.0,4,3,0,144.0,27.0,4.0,0,16.0,6.75,3.0,1.0,13.0,5.75,16.8201,1,1,0,0,0,4.50329,0.00637735,0.013768,0.126056,0.0313783
aeeem,org::eclipse::pde::internal::ui::wizards::cheatsheet::CSCategoryTrackerUtil,-1.0,2,2,0,96.0,20.0,21.0,0,20.0,10.0,21.0,10.5,0.0,-0.5,61.8571,1,1,0,0,0,1.76682,0.00102261,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::wizards::toc::RegisterTocOperation,-34.0,3,2,0,53.1429,121.0,155.0,0,90.0,40.3333,145.0,51.6667,21.0,-11.3333,14.4616,1,0,0,0,0,3.1028,0.0177836,0.0151333,0.102465,0.0443372
aeeem,org::eclipse::pde::internal::ui::search::PluginSearchPage,-65.0,27,7,2,305.286,279.0,344.0,0,64.0,10.3333,120.0,12.7407,15.0,-2.40741,154.25,11,9,0,0,0,14.4626,0.0439601,0.034343,0.378721,0.0529775
aeeem,org::eclipse::pde::core::ModelChangedEvent,35.0,14,6,1,335.286,141.0,106.0,0,48.0,10.0714,73.0,7.57143,48.0,2.5,84.8956,0,0,0,0,0,7.46676,0.0032692,0.0170365,0.191806,0.031409
aeeem,org::eclipse::pde::internal::ui::wizards::imports::BaseImportWizardSecondPage,114.0,37,6,0,275.429,368.0,254.0,0,78.0,9.94595,49.0,6.86486,78.0,3.08108,56.6002,6,5,0,0,0,20.424,0.0224887,0.047027,0.531043,0.0679657
aeeem,org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewListPage,7.0,7,2,0,108.143,62.0,55.0,1,37.0,8.85714,36.0,7.85714,34.0,1.0,38.8387,5,5,0,0,0,5.97445,0.02779,0.0201118,0.174141,0.0414715
aeeem,org::eclipse::pde::internal::ui::wizards::Category,10.0,8,7,1,335.286,51.0,41.0,0,28.0,6.375,25.0,5.125,6.0,1.25,212.451,0,0,0,0,0,6.41569,0.00363407,0.0163241,0.169334,0.0343568
aeeem,org::eclipse::pde::internal::ui::editor::plugin::ExportPackageVisibilitySection,564.0,30,6,1,180.571,928.0,364.0,0,216.0,30.9333,226.0,12.1333,216.0,18.8,47.9244,7,5,0,0,1,19.9182,0.143404,0.0468897,0.519821,0.0736369
aeeem,org::eclipse::pde::internal::ui::editor::feature::DataSection,66.0,32,7,1,335.286,472.0,406.0,0,167.0,14.75,110.0,12.6875,57.0,2.0625,117.171,4,4,1,0,1,8.67717,0.0452289,0.0225766,0.231637,0.0426041
aeeem,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizardPage,89.0,10,4,0,135.0,221.0,132.0,0,94.0,22.1,59.0,13.2,65.0,8.9,75.8093,4,2,1,0,0,11.2422,0.0865919,0.0497807,0.351129,0.140146
aeeem,org::eclipse::pde::internal::ui::editor::plugin::rows::ButtonAttributeRow,4.0,5,3,0,109.286,20.0,16.0,0,11.0,4.0,9.0,3.2,2.0,0.8,49.9,3,1,0,0,0,6.25954,0.00700953,0.0228007,0.187686,0.0484765
aeeem,org::eclipse::pde::internal::core::cheatsheet::comp::CompCSOnCompletion,-1.0,2,2,0,102.0,1.0,2.0,0,1.0,0.5,2.0,1.0,0.0,-0.5,65.8571,1,1,0,0,0,1.77712,0.000116839,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::ui::editor::PDEDragAdapter,9.0,4,2,0,55.1429,67.0,58.0,0,36.0,16.75,50.0,14.5,17.0,2.25,12.3667,3,1,0,0,0,3.79861,0.00847428,0.0176183,0.123344,0.0490134
aeeem,org::eclipse::pde::internal::core::TargetPlatformResetJob,5.0,7,3,2,72.5714,27.0,22.0,1,13.0,3.85714,13.0,3.14286,2.0,0.714286,20.0317,5,5,0,0,1,7.93397,0.0282886,0.0469705,0.274432,0.130102
aeeem,org::eclipse::pde::internal::ui::editor::feature::FeatureInputContext,4.0,14,7,0,227.429,63.0,59.0,0,22.0,4.5,32.0,4.21429,11.0,0.285714,114.15,3,3,0,0,0,10.1254,0.0098297,0.022639,0.260074,0.036103
aeeem,org::eclipse::pde::internal::ui::tests::macro::XMLDefaultHandler,-1.0,4,3,0,179.0,114.0,115.0,0,102.0,28.5,109.0,28.75,6.0,-0.25,133.52,0,0,0,0,0,4.68802,0.0123106,0.0163329,0.13759,0.0373153
aeeem,org::eclipse::pde::internal::ui::editor::text::PluginXMLTextHover,38.0,9,3,0,106.286,150.0,112.0,0,51.0,16.6667,63.0,12.4444,18.0,4.22222,28.0886,6,5,0,0,0,7.66405,0.0469141,0.0259251,0.224176,0.052152
aeeem,org::eclipse::pde::internal::ui::search::ClassSearchParticipant,-47.0,14,4,1,151.429,173.0,220.0,0,63.0,12.3571,110.0,15.7143,10.0,-3.35714,51.9075,6,4,0,0,0,13.4531,0.0627962,0.0344321,0.361356,0.052727
aeeem,org::eclipse::pde::internal::core::feature::IdentifiableObject,14.0,13,7,1,335.286,43.0,29.0,0,11.0,3.30769,5.0,2.23077,7.0,1.07692,101.947,0,0,0,0,0,7.6651,0.00326978,0.0172304,0.196109,0.0313991
aeeem,org::eclipse::pde::internal::ui::editor::text::PluginXMLConfiguration,9.0,9,3,0,112.286,34.0,25.0,0,17.0,3.77778,16.0,2.77778,16.0,1.0,17.4034,5,3,0,0,0,8.70673,0.016626,0.0278744,0.250397,0.0525197
aeeem,org::eclipse::pde::internal::core::plugin::AbbreviatedFragmentModel,-1.0,2,2,0,96.0,8.0,9.0,0,8.0,4.0,9.0,4.5,0.0,-0.5,59.8571,1,1,0,0,0,1.77712,0.00066209,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::ui::wizards::extension::NewExtensionPointWizard,23.0,13,7,1,335.286,67.0,44.0,0,20.0,5.15385,8.0,3.38462,13.0,1.76923,126.104,0,0,0,0,0,7.72196,0.00415882,0.0177746,0.198359,0.0343746
aeeem,org::eclipse::pde::internal::ui::tests::macro::MacroInstruction,0.0,2,2,0,179.0,36.0,36.0,0,36.0,18.0,36.0,18.0,0.0,0.0,143.143,0,0,0,0,0,1.77712,0.00280414,0.00961856,0.0609203,0.0309529
aeeem,org::eclipse::pde::internal::core::plugin::WorkspacePluginModelBase,3.0,30,8,1,335.286,164.0,161.0,0,51.0,5.46667,69.0,5.36667,35.0,0.1,137.362,8,8,2,2,1,15.3538,0.0200703,0.0382883,0.406026,0.0676763
aeeem,org::eclipse::pde::internal::ui::wizards::plugin::NewFragmentProjectWizard,89.0,19,7,0,240.714,174.0,85.0,0,85.0,9.15789,24.0,4.47368,76.0,4.68421,47.1034,3,3,0,0,0,11.5519,0.012874,0.0257375,0.295297,0.0444112
aeeem,org::eclipse::pde::internal::ui::editor::FormEntryAdapter,20.0,10,5,0,227.429,52.0,32.0,0,15.0,5.2,6.0,3.2,11.0,2.0,82.8819,1,1,1,0,0,8.04434,0.00814252,0.0180291,0.205054,0.0343696
aeeem,org::eclipse::pde::internal::ui::editor::plugin::PluginInputContext,11.0,20,7,0,227.429,118.0,107.0,0,25.0,5.9,33.0,5.35,12.0,0.55,75.0387,2,1,0,0,0,11.3948,0.0106076,0.0256043,0.292328,0.0433734
aeeem,org::eclipse::pde::internal::ui::correction::AppendSeperatorBuildEntryResolution,6.0,4,2,2,130.857,11.0,5.0,1,10.0,2.75,4.0,1.25,10.0,1.5,11.9091,1,1,0,0,0,3.18664,0.00254719,0.0122967,0.0957854,0.0341758
aeeem,org::eclipse::pde::internal::core::target::EnvironmentInfo,9.0,3,3,0,138.429,17.0,8.0,0,10.0,5.66667,8.0,2.66667,10.0,3.0,48.5882,0,0,0,0,0,3.19695,0.00236799,0.0118187,0.0949903,0.0312002
aeeem,org::eclipse::pde::internal::core::plugin::PluginObject,46.0,47,8,1,335.286,294.0,248.0,1,36.0,6.25532,45.0,5.2766,20.0,0.978723,154.517,6,6,1,0,0,21.2841,0.0421467,0.0474154,0.550266,0.0594687
aeeem,org::eclipse::pde::internal::ui::util::AbstractOverlayIcon,8.0,7,6,1,335.286,22.0,14.0,0,11.0,3.14286,5.0,2.0,6.0,1.14286,133.468,0,0,0,0,0,6.41569,0.00279004,0.0163241,0.169334,0.0343568
aeeem,org::eclipse::pde::internal::ui::tests::macro::ExpansionCommand,7.0,4,3,0,183.857,22.0,15.0,0,11.0,5.5,10.0,3.75,6.0,1.75,108.636,0,0,0,0,0,4.68802,0.00638537,0.0163329,0.13759,0.0373153
aeeem,org::eclipse::pde::internal::ui::editor::product::IntroSection,6.0,34,4,3,158.286,399.0,393.0,0,90.0,11.7353,71.0,11.5588,78.0,0.176471,45.0279,12,10,1,0,0,21.9232,0.123119,0.0543863,0.584304,0.0779874
aeeem,org::eclipse::pde::internal::ui::wizards::exports::ProductConfigurationSection,493.0,13,4,1,140.0,581.0,88.0,0,254.0,44.6923,73.0,6.76923,254.0,37.9231,10.5815,2,2,0,0,0,7.57679,0.0796111,0.0332838,0.232433,0.100621
aeeem,org::eclipse::pde::internal::core::BinaryRepositoryProvider,4.0,17,7,1,302.0,98.0,94.0,0,23.0,5.76471,51.0,5.52941,13.0,0.235294,130.593,2,2,0,0,0,16.9512,0.0184052,0.037431,0.43579,0.0512815
aeeem,org::eclipse::pde::internal::core::util::PatternConstructor,10.0,5,4,0,192.0,36.0,26.0,0,19.0,7.2,16.0,5.2,15.0,2.0,71.6508,0,0,0,0,0,4.83769,0.00608071,0.0132199,0.129769,0.0310415
aeeem,org::eclipse::pde::internal::ui::editor::plugin::ManifestHyperlinkDetector,28.0,16,4,0,118.143,192.0,164.0,0,47.0,12.0,48.0,10.25,40.0,1.75,19.2046,3,1,0,0,0,6.85931,0.0551981,0.0233313,0.200392,0.0496622
aeeem,org::eclipse::pde::internal::ui::views::plugins::PluginsView,97.0,13,2,0,108.143,572.0,475.0,2,186.0,44.0,278.0,36.5385,72.0,7.46154,50.7845,11,9,0,0,0,12.2608,0.163597,0.0402415,0.355605,0.076696
aeeem,org::eclipse::pde::internal::ui::tests::macro::ModifyCommand,6.0,5,3,0,183.857,22.0,16.0,0,9.0,4.4,6.0,3.2,5.0,1.2,78.2013,0,0,0,0,0,6.01575,0.00750328,0.0177997,0.167057,0.0373325
aeeem,org::eclipse::pde::internal::ui::nls::GetNonExternalizedStringsAction,157.0,10,3,0,154.0,225.0,68.0,0,93.0,22.5,34.0,6.8,93.0,15.7,11.4775,2,0,0,0,0,7.20141,0.0251372,0.020533,0.197819,0.04215
aeeem,org::eclipse::pde::internal::ui::wizards::tools::OrganizeManifestsWizard,-10.0,9,4,0,135.0,36.0,46.0,0,10.0,4.0,24.0,5.11111,10.0,-1.11111,43.4921,5,1,0,0,0,7.38898,0.0110074,0.0272732,0.219524,0.0697153
aeeem,org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSEditor,33.0,9,3,0,99.2857,62.0,29.0,0,22.0,6.88889,20.0,3.22222,22.0,3.66667,19.9816,5,2,0,0,0,7.48725,0.0180878,0.0263439,0.221986,0.0542926
aeeem,org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceTemplate,-9.0,2,2,0,95.5714,16.0,25.0,1,16.0,8.0,25.0,12.5,0.0,-4.5,58.5714,2,0,0,0,0,1.56044,0.00681741,0.00803114,0.0525856,0.0247077
aeeem,org::eclipse::pde::internal::ui::editor::toc::TocInputContext,225.0,8,3,0,61.1429,356.0,131.0,0,126.0,44.5,106.0,16.375,126.0,28.125,2.66132,1,1,0,0,0,4.33338,0.036912,0.0185353,0.13686,0.0475072
aeeem,org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsWizard,6.0,10,7,1,335.286,40.0,34.0,0,17.0,4.0,16.0,3.4,6.0,0.6,192.589,0,0,0,0,0,7.72196,0.00403033,0.0177746,0.198359,0.0343746
aeeem,org::eclipse::pde::internal::core::text::DocumentElementNode,5.0,8,2,0,56.4286,240.0,235.0,0,123.0,30.0,146.0,29.375,23.0,0.625,11.6048,5,3,0,0,0,6.83452,0.0309707,0.0344104,0.227843,0.103915
aeeem,org::eclipse::pde::internal::ui::templates::rcp::HelloRCPNewWizard,0.0,2,2,0,95.5714,2.0,2.0,1,2.0,1.0,2.0,1.0,0.0,0.0,58.5714,2,0,0,0,0,1.56044,0.000665113,0.00803114,0.0525856,0.0247077
aeeem,org::eclipse::pde::internal::core::ClasspathHelper,196.0,29,4,1,183.0,667.0,471.0,0,165.0,23.0,127.0,16.2414,117.0,6.75862,87.0685,11,9,5,2,0,21.0803,0.186623,0.0628759,0.582136,0.139766
aeeem,org::eclipse::pde::ui::launcher::EclipseApplicationLaunchConfiguration,549.0,45,5,0,156.571,1358.0,809.0,2,384.0,30.1778,241.0,17.9778,384.0,12.2,16.6716,11,10,2,1,0,23.6268,0.274109,0.0760751,0.665848,0.164834
aeeem,org::eclipse::pde::internal::ui::parts::SharedPartWithButtons,31.0,15,7,1,335.286,167.0,136.0,0,39.0,11.1333,43.0,9.06667,14.0,2.06667,196.612,4,2,0,0,0,13.5695,0.0339432,0.0346818,0.362785,0.0583595
aeeem,org::eclipse::pde::internal::ui::editor::text::AnnotationModelFactory,-1.0,5,3,1,151.429,5.0,6.0,0,2.0,1.0,2.0,1.2,0.0,-0.2,55.8286,1,1,0,0,0,5.84059,0.00131365,0.0160157,0.15795,0.0344306
aeeem,org::eclipse::pde::internal::ui::search::dependencies::DependencyExtentOperation,7.0,20,4,0,201.286,99.0,92.0,0,29.0,4.95,57.0,4.6,17.0,0.35,84.8211,7,7,0,0,0,15.769,0.0228038,0.0326852,0.398003,0.0440925
aeeem,org::eclipse::pde::internal::ui::wizards::toc::RegisterTocWizard,-3.0,2,2,0,53.1429,13.0,16.0,0,13.0,6.5,16.0,8.0,0.0,-1.5,19.0,1,0,0,0,0,1.76682,0.000723311,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::ui::internal::views::log::LogViewLabelProvider,26.0,8,1,0,49.4286,113.0,87.0,0,34.0,14.125,32.0,10.875,23.0,3.25,10.3603,6,2,1,1,0,6.62605,0.0664936,0.0595443,0.273093,0.16223
aeeem,org::eclipse::pde::core::plugin::ModelEntry,93.0,7,3,0,85.2857,127.0,34.0,0,87.0,18.1429,25.0,4.85714,87.0,13.2857,11.5861,4,3,1,0,0,6.40904,0.0218543,0.0262141,0.197824,0.0674566
aeeem,org::eclipse::pde::internal::ui::search::dialogs::PluginArtifactSearchHandler,1.0,3,2,0,39.5714,15.0,14.0,0,12.0,5.0,7.0,4.66667,5.0,0.333333,8.85714,1,0,0,0,0,2.79724,0.0081651,0.0167473,0.0993054,0.0581063
aeeem,org::eclipse::pde::internal::core::TargetWeaver,-73.0,4,3,0,20.2857,14.0,87.0,0,14.0,3.5,39.0,21.75,5.0,-18.25,0.285714,3,2,2,1,0,2.57507,0.14763,0.0473877,0.154779,0.145018
aeeem,org::eclipse::pde::internal::ui::parts::PDESourceViewer,-13.0,2,2,0,60.1429,30.0,43.0,0,30.0,15.0,43.0,21.5,0.0,-6.5,26.0,1,0,0,0,0,1.76682,0.00182075,0.0100966,0.0617154,0.0339284
aeeem,org::eclipse::pde::internal::ui::editor::plugin::ExtensionPointDetails,10.0,26,9,0,227.429,264.0,254.0,0,72.0,10.1538,104.0,9.76923,28.0,0.384615,101.446,6,4,0,0,0,20.8861,0.0775691,0.0568496,0.558893,0.114071
aeeem,org::eclipse::pde::internal::ui::templates::ide::HelloWorldCmdNewWizard,0.0,2,2,0,72.1429,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,0.0,35.1429,2,1,0,0,0,1.56044,0.000665113,0.00803114,0.0525856,0.0247077
aeeem,org::eclipse::pde::internal::ui::editor::plugin::LoopDialog,26.0,13,6,0,227.429,79.0,53.0,0,19.0,6.07692,22.0,4.07692,9.0,2.0,129.101,3,3,0,0,0,12.9005,0.0502216,0.0630367,0.400366,0.180073
aeeem,org::eclipse::pde::internal::ui::editor::plugin::MissingResourcePage,6.0,3,2,0,124.286,13.0,7.0,0,10.0,4.33333,7.0,2.33333,10.0,2.0,21.6813,2,2,0,0,0,2.8819,0.0032556,0.0118826,0.0886869,0.0341681
aeeem,org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveSubStepAction,49.0,4,2,0,105.0,82.0,33.0,0,55.0,20.5,22.0,8.25,50.0,12.25,14.7422,3,2,0,0,0,3.88096,0.0193376,0.0141637,0.115222,0.0352223
aeeem,org::eclipse::pde::internal::ui::wizards::exports::BaseExportWizardPage,-55.0,79,7,1,297.571,2331.0,2386.0,0,256.0,29.5063,453.0,30.2025,132.0,-0.696202,88.0706,11,9,0,0,0,25.1599,0.369512,0.0475058,0.623979,0.0465193
aeeem,org::eclipse::pde::internal::ui::editor::site::CategoryDetailsSection,-32.0,10,4,0,194.571,106.0,138.0,0,55.0,10.6,53.0,13.8,4.0,-3.2,49.8814,2,0,0,0,0,11.7472,0.0265659,0.0271614,0.304492,0.0432682
aeeem,org::eclipse::pde::internal::ui::wizards::imports::FeatureImportOperation,28.0,23,9,2,299.429,263.0,235.0,0,59.0,11.4348,92.0,10.2174,45.0,1.21739,122.481,5,5,1,1,0,17.6967,0.0449949,0.038232,0.452861,0.04899
