dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::apache::lucene::analysis::ngram::NGramTokenFilter,-4.0,3,2,0,82.1429,10.0,14.0,0,9.0,3.33333,12.0,4.66667,0.0,-1.33333,67.6286,3,3,0,0,0,4.10317,0.00931366,0.0869614,0.279074,0.208732
aeeem,org::apache::lucene::search::MultiSearcher,177.0,28,9,4,368.143,387.0,210.0,0,166.0,13.8214,51.0,7.5,161.0,6.32143,140.47,4,4,0,0,0,10.1352,0.344828,0.0170192,0.246347,0.00643703
aeeem,org::apache::lucene::queryParser::surround::query::SrndQuery,-5.0,3,3,0,170.143,9.0,14.0,0,6.0,3.0,8.0,4.66667,1.0,-1.66667,51.0794,0,0,0,0,0,4.06683,0.0283464,0.00627614,0.0971617,0.00125813
aeeem,org::apache::lucene::analysis::compound::hyphenation::HyphenationTree,0.0,1,1,0,20.7143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.18716,0.00167713,0.0103756,0.0486875,0.0417474
aeeem,org::apache::lucene::index::StoredFieldsWriterPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::apache::lucene::search::function::ByteFieldSource,0.0,2,1,0,70.1429,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,13.5714,2,2,0,0,0,2.69823,0.00414041,0.00980001,0.0811239,0.0200228
aeeem,org::apache::lucene::queryParser::surround::query::OrQuery,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519
aeeem,org::apache::lucene::search::SpanFilterResult,21.0,2,2,0,64.0,24.0,3.0,0,23.0,12.0,2.0,1.5,21.0,10.5,27.244,2,2,0,0,0,2.35,0.00932962,0.00996333,0.0740046,0.0254293
aeeem,org::apache::lucene::analysis::ar::ArabicStemFilter,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::LogByteSizeMergePolicy,10.0,3,1,1,55.1429,17.0,7.0,0,13.0,5.66667,5.0,2.33333,8.0,3.33333,3.59664,5,5,0,0,0,1.91372,0.0360644,0.00701735,0.0578775,0.0138548
aeeem,org::apache::lucene::util::ArrayUtil,21.0,2,1,0,11.7143,23.0,2.0,1,22.0,11.5,1.0,1.0,21.0,10.5,4.50932,2,2,0,0,0,2.2048,0.00969473,0.0438039,0.136638,0.145088
aeeem,org::apache::lucene::queryParser::surround::query::SrndPrefixQuery,-1.0,3,3,0,170.143,7.0,8.0,0,6.0,2.33333,5.0,2.66667,1.0,-0.333333,60.2449,0,0,0,0,0,4.06683,0.0122143,0.00627614,0.0971617,0.00125813
aeeem,org::apache::lucene::index::LogMergePolicy,126.0,10,1,1,55.1429,162.0,36.0,0,56.0,16.2,17.0,3.6,48.0,12.6,11.0441,11,11,0,0,0,5.94911,0.118996,0.0281536,0.194325,0.079638
aeeem,org::apache::lucene::queryParser::analyzing::AnalyzingQueryParser,11.0,6,6,0,164.857,53.0,42.0,0,35.0,8.83333,28.0,7.0,7.0,1.83333,132.941,3,3,0,0,0,7.34144,0.0485354,0.0965588,0.36946,0.227756
aeeem,org::apache::lucene::search::spans::SpanFirstQuery,80.0,8,6,0,244.714,94.0,14.0,0,24.0,11.75,7.0,1.75,19.0,10.0,117.313,2,2,0,0,0,7.83578,0.196659,0.0412861,0.247252,0.10083
aeeem,org::apache::lucene::index::GCJSegmentReader,4.0,4,2,0,211.0,15.0,11.0,0,6.0,3.75,5.0,2.75,4.0,1.0,45.5429,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335
aeeem,org::apache::lucene::benchmark::byTask::tasks::AddDocTask,20.0,5,4,1,90.5714,115.0,95.0,0,84.0,23.0,84.0,19.0,16.0,4.0,12.1255,3,3,0,0,0,5.6765,0.0415052,0.0148701,0.155688,0.0145571
aeeem,org::apache::lucene::index::TermVectorsReader,378.0,27,8,7,241.714,731.0,353.0,0,179.0,27.0741,86.0,13.0741,119.0,14.0,144.604,15,15,0,0,0,17.9349,0.492822,0.0944703,0.591047,0.254187
aeeem,org::apache::lucene::benchmark::byTask::tasks::ReportTask,118.0,3,2,0,90.5714,163.0,45.0,0,118.0,54.3333,44.0,15.0,118.0,39.3333,9.97546,1,1,0,0,0,3.28866,0.0279689,0.00774168,0.0876976,0.00527147
aeeem,org::apache::lucene::search::RemoteSearchable,2.0,13,6,0,325.0,96.0,94.0,0,23.0,7.38462,51.0,7.23077,23.0,0.153846,137.792,2,2,0,0,0,7.96475,0.106482,0.0132445,0.193443,0.00417724
aeeem,org::apache::lucene::swing::models::BaseListModel,0.0,3,3,0,187.0,6.0,6.0,0,4.0,2.0,3.0,2.0,2.0,0.0,152.333,2,2,0,0,0,2.55041,0.0136351,0.0533105,0.174739,0.10691
aeeem,org::apache::lucene::index::ConcurrentMergeScheduler,91.0,16,1,4,55.1429,244.0,153.0,0,70.0,15.25,27.0,9.5625,44.0,5.6875,11.1259,18,18,0,0,0,10.9738,0.24706,0.144352,3.63831,0.320737
aeeem,org::apache::lucene::document::SetBasedFieldSelector,7.0,3,2,1,121.571,73.0,66.0,0,59.0,24.3333,59.0,22.0,7.0,2.33333,81.9765,0,0,0,0,0,2.29636,0.0275083,0.0137681,0.0789014,0.0493051
aeeem,org::apache::lucene::analysis::de::GermanStemFilter,0.0,1,1,0,216.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::xmlparser::builders::ConstantScoreQueryBuilder,14.0,3,1,0,136.571,24.0,10.0,0,16.0,8.0,8.0,3.33333,15.0,4.66667,32.0714,0,0,0,0,0,2.99495,0.0323951,0.00530023,0.0740352,0.00168471
aeeem,org::apache::lucene::index::SegmentMerger,535.0,51,11,6,368.143,1172.0,637.0,0,174.0,22.9804,75.0,12.4902,107.0,10.4902,235.447,22,22,0,0,0,28.939,0.782803,0.155437,0.956831,0.363135
aeeem,org::apache::lucene::benchmark::utils::ExtractReuters,1.0,3,3,0,99.0,2.0,1.0,0,1.0,0.666667,1.0,0.333333,1.0,0.333333,8.64286,1,1,0,0,0,3.09513,0.000931311,0.00675431,0.080868,0.00370199
aeeem,org::apache::lucene::util::PriorityQueue,7.0,9,7,2,368.143,99.0,92.0,0,35.0,11.0,51.0,10.2222,26.0,0.777778,192.729,1,1,0,0,0,2.94062,0.0416879,0.00928649,0.0841712,0.0178567
aeeem,org::apache::lucene::benchmark::byTask::tasks::ResetInputsTask,0.0,2,2,0,90.5714,49.0,49.0,0,48.0,24.5,48.0,24.5,0.0,0.0,11.0554,0,0,0,0,0,2.58836,0.0150411,0.00607429,0.0689624,0.00411087
aeeem,org::apache::lucene::index::TermVectorEntryFreqSortedComparator,0.0,1,1,0,63.2857,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17486,0.000965682,0.00361796,0.0337529,0.00505055
aeeem,org::apache::lucene::index::LogDocMergePolicy,-14.0,2,1,1,55.1429,5.0,19.0,0,4.0,2.5,18.0,9.5,0.0,-7.0,1.94286,4,4,0,0,0,1.36109,0.0170119,0.00489185,0.0409177,0.00931852
aeeem,org::apache::lucene::benchmark::quality::QualityBenchmark,37.0,2,1,0,62.7143,42.0,5.0,0,41.0,21.0,4.0,2.5,37.0,18.5,22.3129,2,2,0,0,0,2.40151,0.0254453,0.00960402,0.0743622,0.0225175
aeeem,org::apache::lucene::search::function::ValueSource,-1.0,3,3,0,70.1429,2.0,3.0,0,1.0,0.666667,1.0,1.0,0.0,-0.333333,4.64286,3,3,0,0,0,3.87796,0.00487477,0.0135441,0.115313,0.0256072
aeeem,org::apache::lucene::store::VerifyingLockFactory,0.0,2,1,0,53.0,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,3.07143,2,2,0,0,0,2.33696,0.00308502,0.00910696,0.0719939,0.0198956
aeeem,org::apache::lucene::index::TermsHashPerThread,5.0,2,1,1,11.7143,8.0,3.0,1,7.0,4.0,2.0,1.5,5.0,2.5,2.375,1,1,0,0,0,1.54522,0.00310807,0.0273145,0.0891453,0.0962259
aeeem,org::apache::lucene::index::ReusableStringReader,0.0,1,1,0,30.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.60098,0.00038181,0.00388466,0.0219358,0.0141336
aeeem,org::tartarus::snowball::ext::NorwegianStemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::search::TopFieldDocCollector,10.0,6,6,0,144.286,22.0,12.0,0,14.0,3.66667,5.0,2.0,13.0,1.66667,83.3571,2,2,0,0,0,6.14206,0.0409547,0.0486591,0.23221,0.116134
aeeem,org::apache::lucene::analysis::sinks::DateRecognizerSinkTokenizer,0.0,2,2,0,43.7143,3.0,3.0,0,2.0,1.5,2.0,1.5,0.0,0.0,24.4762,2,2,0,0,0,2.76004,0.00289664,0.0375323,0.137482,0.115025
aeeem,org::apache::lucene::xmlparser::QueryBuilderFactory,17.0,4,2,1,136.571,23.0,6.0,0,16.0,5.75,3.0,1.5,15.0,4.25,48.8385,1,1,0,0,0,4.12294,0.0205949,0.0573708,0.218393,0.108978
aeeem,org::apache::lucene::benchmark::byTask::feeds::EnwikiDocMaker,53.0,5,2,2,60.8571,79.0,26.0,0,29.0,15.8,14.0,5.2,16.0,10.6,21.9114,4,4,0,0,0,3.58153,0.0523894,0.0160755,0.11505,0.0434301
aeeem,org::apache::lucene::search::DisjunctionMaxScorer,-20.0,7,5,0,151.0,292.0,312.0,0,195.0,41.7143,195.0,44.5714,7.0,-2.85714,89.7378,4,4,0,0,0,8.939,0.43582,0.0757326,0.359523,0.161567
aeeem,org::apache::lucene::search::BooleanQuery,293.0,56,9,15,368.143,758.0,465.0,0,98.0,13.5357,73.0,8.30357,55.0,5.23214,166.469,10,10,0,0,0,23.8003,1.10022,0.119711,0.761933,0.242231
aeeem,org::apache::lucene::index::DocInverterPerThread,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::apache::lucene::index::TermBuffer,20.0,3,3,0,208.714,63.0,43.0,0,56.0,21.0,37.0,14.3333,19.0,6.66667,171.002,1,1,0,0,0,2.54988,0.0773077,0.0095867,0.0759522,0.0250941
aeeem,org::apache::lucene::util::DocIdBitSet,0.0,1,1,0,35.5714,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.17515,0.000669115,0.00634538,0.0402517,0.0203787
aeeem,org::apache::lucene::analysis::TokenFilter,-26.0,10,5,0,368.143,40.0,66.0,0,13.0,4.0,51.0,6.6,9.0,-2.6,185.707,3,3,0,0,0,8.08193,0.0202412,0.0567067,0.290392,0.157777
aeeem,org::apache::lucene::analysis::cjk::CJKTokenizer,0.0,4,2,1,250.143,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,10.5714,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::Query,106.0,27,8,9,368.143,316.0,210.0,0,91.0,11.7037,55.0,7.77778,43.0,3.92593,102.066,0,0,0,0,0,8.85763,0.296282,0.0121526,0.205876,0.00150294
aeeem,org::apache::lucene::analysis::CachingTokenFilter,5.0,4,2,0,75.4286,90.0,85.0,0,72.0,22.5,72.0,21.25,4.0,1.25,51.7698,3,3,0,0,0,4.85274,0.0507359,0.0496314,0.208631,0.154835
aeeem,org::apache::lucene::benchmark::byTask::tasks::SearchWithSortTask,0.0,1,1,0,4.14286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23854,0.000990187,0.0519223,0.145898,0.106899
aeeem,org::apache::lucene::benchmark::byTask::feeds::TrecDocMaker,29.0,10,3,3,86.2857,326.0,297.0,0,221.0,32.6,221.0,29.7,10.0,2.9,9.94741,6,6,0,0,0,7.61688,0.130565,0.0275865,0.227585,0.060062
aeeem,org::apache::lucene::benchmark::quality::trec::Trec1MQReader,0.0,1,1,0,39.8571,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.22665,0.00108798,0.00598607,0.0406094,0.0174669
aeeem,org::apache::lucene::demo::HTMLDocument,-35.0,12,6,1,349.571,79.0,114.0,0,18.0,6.58333,51.0,9.5,7.0,-2.91667,155.192,1,1,0,0,0,4.65286,0.0771399,0.0571345,0.2271,0.108089
aeeem,org::apache::lucene::util::Parameter,1.0,4,3,1,209.0,10.0,9.0,0,6.0,2.5,5.0,2.25,1.0,0.25,69.2857,0,0,0,0,0,2.86786,0.0194352,0.00453553,0.0687541,0.00117304
aeeem,org::apache::lucene::search::RemoteCachingWrapperFilter,11.0,4,2,0,78.2857,13.0,2.0,0,12.0,3.25,1.0,0.5,12.0,2.75,39.4286,3,3,0,0,0,3.6986,0.0053998,0.0615157,0.221084,0.129997
aeeem,org::apache::lucene::swing::models::BaseTableModel,0.0,3,3,0,187.0,7.0,7.0,0,5.0,2.33333,3.0,2.33333,2.0,0.0,156.653,2,2,0,0,0,2.55041,0.0146253,0.0533105,0.174739,0.10691
aeeem,lucli::LuceneMethods,0.0,4,2,2,251.857,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,30.8571,0,0,0,0,0,1.43177,0.0259836,0.00146826,0.0312605,9.22005e-06
aeeem,org::tartarus::snowball::SnowballProgram,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::benchmark::byTask::tasks::RepAllTask,35.0,3,2,0,90.5714,79.0,44.0,0,41.0,26.3333,41.0,14.6667,35.0,11.6667,10.34,1,1,0,0,0,3.28866,0.0163767,0.00774168,0.0876976,0.00527147
aeeem,org::apache::lucene::benchmark::byTask::feeds::DemoHTMLParser,-3.0,2,1,1,80.2857,5.0,8.0,0,4.0,2.5,7.0,4.0,0.0,-1.5,10.5143,2,2,0,0,0,2.69351,0.0128559,0.00716586,0.074234,0.00708705
aeeem,org::apache::lucene::xmlparser::builders::SpanNearBuilder,11.0,3,1,0,136.571,19.0,8.0,0,16.0,6.33333,6.0,2.66667,15.0,3.66667,40.3609,0,0,0,0,0,2.99495,0.0265824,0.00530023,0.0740352,0.00168471
aeeem,org::apache::lucene::index::SegmentTermPositions,83.0,20,8,3,368.143,196.0,113.0,0,74.0,9.8,51.0,5.65,68.0,4.15,251.561,6,6,0,0,0,8.72787,0.0676164,0.0431024,0.280232,0.10439
aeeem,org::apache::lucene::analysis::ru::RussianStemmer,0.0,1,1,0,216.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::benchmark::byTask::feeds::LineDocMaker,43.0,7,2,3,63.0,86.0,43.0,0,49.0,12.2857,10.0,6.14286,39.0,6.14286,24.4784,7,7,0,0,0,4.8362,0.0461243,0.0666614,0.258121,0.142609
aeeem,org::apache::lucene::index::NormsWriterPerField,0.0,1,1,0,11.7143,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0.792859,0.00051848,0.0122672,0.0424562,0.0457934
aeeem,org::apache::lucene::queryParser::precedence::PrecedenceQueryParserTokenManager,0.0,1,1,0,187.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05
aeeem,org::apache::lucene::analysis::fr::FrenchAnalyzer,0.0,9,2,0,246.143,9.0,9.0,0,1.0,1.0,1.0,1.0,0.0,0.0,15.7937,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::ReqOptSumScorer,1.0,2,2,0,193.286,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,80.0816,0,0,0,0,0,3.0742,0.0169033,0.00472009,0.0731342,0.00117257
aeeem,org::apache::lucene::ant::DocumentHandlerException,0.0,2,1,1,325.857,2.0,2.0,0,1.0,1.0,1.0,1.0,0.0,0.0,39.7857,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::analysis::shingle::ShingleAnalyzerWrapper,3.0,2,2,1,27.5714,47.0,44.0,0,46.0,23.5,43.0,22.0,3.0,1.5,6.85106,1,1,0,0,0,2.08776,0.0764708,0.0172213,0.083567,0.067865
aeeem,org::apache::lucene::queryParser::TokenMgrError,7.0,4,3,1,264.857,21.0,14.0,0,18.0,5.25,11.0,3.5,7.0,1.75,247.061,3,3,0,0,0,4.00726,0.0164289,0.0892333,0.283052,0.220501
aeeem,org::apache::lucene::xmlparser::builders::SpanFirstBuilder,15.0,2,1,0,136.571,17.0,2.0,0,16.0,8.5,1.0,1.0,15.0,7.5,45.042,0,0,0,0,0,2.42975,0.0199393,0.0044811,0.0606869,0.00162176
aeeem,org::apache::lucene::search::MatchAllDocsQuery,6.0,10,6,2,163.429,52.0,46.0,0,31.0,5.2,27.0,4.6,5.0,0.6,29.2994,6,6,0,0,0,8.8814,0.228413,0.0638157,0.329159,0.108845
aeeem,org::apache::lucene::xmlparser::ParserException,9.0,3,2,0,136.571,18.0,9.0,0,16.0,6.0,5.0,3.0,11.0,3.0,49.9444,1,1,0,0,0,3.66829,0.025941,0.0564034,0.206585,0.108521
aeeem,org::apache::lucene::benchmark::byTask::utils::Format,11.0,4,2,1,90.5714,127.0,116.0,0,114.0,31.75,114.0,29.0,10.0,2.75,13.667,3,3,0,0,0,4.67365,0.0619516,0.0134567,0.131351,0.01787
aeeem,org::tartarus::snowball::ext::PorterStemmer,0.0,1,1,0,6.57143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.35264,0.000832763,0.0350566,0.101164,0.0995792
aeeem,org::apache::lucene::swing::models::DataStore,-3.0,3,3,0,187.0,4.0,7.0,0,2.0,1.33333,3.0,2.33333,0.0,-1.0,71.4286,1,1,0,0,0,3.85212,0.0148165,0.0552128,0.205541,0.107064
aeeem,org::apache::lucene::store::MockRAMDirectory,231.0,14,1,6,94.2857,269.0,38.0,0,89.0,19.2143,16.0,2.71429,73.0,16.5,36.2459,17,17,0,0,0,12.4762,0.194189,0.0519984,0.387965,0.134258
aeeem,org::apache::lucene::search::HitQueue,-37.0,3,3,0,368.143,20.0,57.0,0,13.0,6.66667,51.0,19.0,1.0,-12.3333,166.193,0,0,0,0,0,1.64243,0.00391152,0.00325183,0.0418737,0.00116335
aeeem,org::apache::lucene::misc::IndexMergeTool,-32.0,5,3,0,146.0,24.0,56.0,0,15.0,4.8,53.0,11.2,7.0,-6.4,6.02381,2,2,0,0,0,4.01101,0.254921,0.0603641,0.223297,0.126469
aeeem,org::apache::lucene::search::Filter,-16.0,6,5,0,368.143,49.0,65.0,0,26.0,8.16667,51.0,10.8333,21.0,-2.66667,247.601,1,1,0,0,0,2.81758,0.0142828,0.00959721,0.0821254,0.0215421
aeeem,org::apache::lucene::benchmark::byTask::tasks::OpenIndexTask,-1.0,10,3,3,90.5714,108.0,109.0,0,56.0,10.8,56.0,10.9,6.0,-0.1,21.6005,8,8,0,0,0,9.35438,0.0573069,0.0922037,3.49127,0.146405
aeeem,org::apache::lucene::queryParser::surround::query::TooManyBasicQueries,1.0,2,2,0,170.143,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,60.2449,0,0,0,0,0,2.67407,0.00818132,0.00445684,0.0650567,0.00118519
aeeem,org::apache::lucene::benchmark::byTask::tasks::CloseIndexTask,11.0,4,3,1,90.5714,57.0,46.0,0,43.0,14.25,43.0,11.5,11.0,2.75,19.8697,2,2,0,0,0,4.52366,0.0189962,0.0140815,0.12928,0.0247287
aeeem,org::apache::lucene::search::highlight::Highlighter,102.0,14,7,4,191.429,208.0,106.0,0,46.0,14.8571,46.0,7.57143,41.0,7.28571,62.5446,6,6,0,0,0,12.8567,0.573647,0.114258,0.518075,0.2776
aeeem,org::apache::lucene::store::AlreadyClosedException,0.0,1,1,0,82.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.45269,0.00044025,0.00350248,0.0389943,0.00253864
aeeem,org::apache::lucene::index::FilterIndexReader,81.0,27,9,0,259.143,245.0,164.0,1,61.0,9.07407,50.0,6.07407,49.0,3.0,99.2315,8,8,0,0,0,12.1251,0.0618058,0.0261315,0.313975,0.020353
aeeem,org::apache::lucene::index::SegmentWriteState,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::FilteredQuery,81.0,16,8,4,233.0,150.0,69.0,0,36.0,9.375,36.0,4.3125,20.0,5.0625,116.207,7,7,0,0,0,12.5285,0.14867,0.0762108,0.435486,0.135382
aeeem,org::apache::lucene::misc::ChainedFilter,0.0,5,2,1,285.143,5.0,5.0,0,1.0,1.0,1.0,1.0,0.0,0.0,41.4286,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::RemoteCachingWrapperFilterHelper,-1.0,4,2,0,78.2857,3.0,4.0,0,2.0,0.75,2.0,1.0,0.0,-0.25,28.4762,3,3,0,0,0,3.6986,0.00272334,0.0615157,0.221084,0.129997
aeeem,org::apache::lucene::search::spell::LuceneDictionary,0.0,1,1,0,205.143,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::search::payloads::PayloadHelper,0.0,2,2,0,7.0,4.0,4.0,0,3.0,2.0,3.0,2.0,0.0,0.0,2.25,2,2,0,0,0,2.65048,0.0037685,0.0834589,0.24008,0.206194
aeeem,org::apache::lucene::util::ScorerDocQueue,1.0,2,1,0,103.0,7.0,6.0,0,6.0,3.5,5.0,3.0,1.0,0.5,2.69388,1,1,0,0,0,2.86107,0.00591041,0.00557505,0.0726462,0.00187384
aeeem,org::apache::lucene::index::StaleReaderException,0.0,1,1,0,85.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.09884,0.00126433,0.00252752,0.0291281,0.00157239
aeeem,org::apache::lucene::analysis::cn::ChineseFilter,0.0,4,2,0,250.143,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,2.67857,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::index::TermVectorOffsetInfo,23.0,3,3,0,209.143,32.0,9.0,0,25.0,10.6667,5.0,3.0,22.0,7.66667,129.978,0,0,0,0,0,2.99256,0.0436665,0.00705617,0.0796972,0.00545641
aeeem,org::apache::lucene::benchmark::byTask::Benchmark,44.0,7,4,0,90.5714,198.0,154.0,0,134.0,28.2857,134.0,22.0,33.0,6.28571,10.518,4,4,0,0,0,5.56724,0.053899,0.0140133,0.151014,0.0124283
aeeem,org::apache::lucene::analysis::standard::StandardTokenizerImpl,75.0,6,2,0,61.0,248.0,173.0,0,135.0,41.3333,79.0,28.8333,56.0,12.5,38.905,5,5,0,0,0,6.01329,0.250767,0.0607581,0.260938,0.172092
aeeem,org::apache::lucene::document::DateField,-3.0,13,7,1,368.143,95.0,98.0,0,19.0,7.30769,51.0,7.53846,13.0,-0.230769,130.263,0,0,0,0,0,4.07967,0.026554,0.00682189,0.0995781,0.00145655
aeeem,org::apache::lucene::benchmark::byTask::programmatic::Sample,20.0,4,2,0,90.5714,122.0,102.0,0,101.0,30.5,101.0,25.5,16.0,5.0,10.959,0,0,0,0,0,3.6872,0.0346905,0.00860181,0.0980905,0.00568326
aeeem,org::apache::lucene::index::CheckIndex,407.0,14,2,3,50.2857,699.0,292.0,0,298.0,49.9286,99.0,20.8571,232.0,29.0714,33.643,9,9,0,0,0,10.8724,0.532036,0.149002,3.64568,0.352548
aeeem,org::apache::lucene::index::FormatPostingsTermsConsumer,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::benchmark::byTask::tasks::ReopenReaderTask,0.0,1,1,0,4.14286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1.23854,0.000990187,0.0519223,0.145898,0.106899
aeeem,org::apache::lucene::index::SegmentTermEnum,25.0,16,7,2,368.143,164.0,139.0,0,39.0,10.25,51.0,8.6875,35.0,1.5625,174.308,6,6,0,0,0,8.26464,0.0367494,0.0385824,0.264742,0.113436
aeeem,org::apache::lucene::analysis::TokenStream,33.0,10,7,0,368.143,116.0,83.0,0,28.0,11.6,51.0,8.3,25.0,3.3,295.233,6,6,0,0,0,7.77801,0.0701776,0.0527829,0.280119,0.140061
aeeem,org::apache::lucene::analysis::nl::DutchAnalyzer,0.0,4,3,0,239.143,4.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,8.10714,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::analysis::PorterStemmer,-39.0,5,5,1,368.143,133.0,172.0,0,111.0,26.6,111.0,34.4,1.0,-7.8,127.255,1,1,0,0,0,2.99922,0.00773124,0.00902615,0.0848456,0.0154708
aeeem,org::apache::lucene::search::PrefixTermEnum,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::apache::lucene::store::je::JELock,0.0,3,3,0,143.857,8.0,8.0,0,6.0,2.66667,5.0,2.66667,1.0,0.0,50.5714,1,1,0,0,0,3.81886,0.0130551,0.0564659,0.209658,0.108135
aeeem,org::apache::lucene::queryParser::precedence::ParseException,0.0,1,1,0,187.286,1.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1.31187,0.00868421,0.00138824,0.0288405,1.14211e-05
aeeem,org::apache::lucene::search::TermQuery,59.0,19,8,6,368.143,206.0,147.0,0,82.0,10.8421,51.0,7.73684,58.0,3.10526,103.945,3,3,0,0,0,7.5969,0.0870623,0.015019,0.1906,0.0158696
aeeem,org::apache::lucene::search::spans::SpanTermQuery,3.0,11,6,2,244.714,80.0,77.0,0,17.0,7.27273,62.0,7.0,16.0,0.272727,77.3893,3,3,0,0,0,10.4963,0.103477,0.0461827,0.313174,0.103685
